Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-7.891666,-3.149032,0.637172,-0.999975,0.781150,0.000000,1
1,-7.139938,7.019336,10.416204,0.626161,0.667144,0.000000,0
2,-7.072324,0.292209,20.192485,0.997394,0.654195,0.000000,0
3,-6.984166,-5.554307,17.459894,-0.980084,0.725255,0.000000,1
4,-5.526633,-1.090230,16.728348,0.055292,0.681556,0.000000,0
5,-5.283979,0.581536,1.156618,-0.980917,0.765989,0.000000,1
6,-4.631769,-7.260591,15.653776,-0.979085,0.720314,0.000000,1
7,-4.542747,6.040107,10.376550,0.791687,0.659796,0.000000,0
8,-3.988945,-7.215891,16.185909,-0.974666,0.715739,0.000000,1
9,-1.695026,-4.692754,16.329608,0.223670,0.677200,0.000000,0
10,-1.283053,6.733119,5.586338,-1.000000,0.795546,0.000000,1
11,1.680850,7.660652,7.776103,-0.689332,0.701005,0.000000,0
12,1.818260,4.861832,6.122595,-0.999803,0.768929,0.000000,1
13,2.873880,-7.899353,21.620496,-0.660501,0.683348,0.000000,0
14,5.628975,3.777880,7.450836,-0.999915,0.772000,0.000000,1
15,7.167245,3.252498,6.798915,-0.999995,0.782353,0.000000,1
16,7.583330,-7.171568,12.874391,-0.948988,0.705644,0.000000,1
