Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,7.450697,0.279743,10.932199,-0.991249,0.837240,0.000000
1,-4.963612,-6.866673,17.808696,-0.998170,0.774370,0.000000
2,-6.706882,-1.563496,2.377192,-0.973124,0.820659,0.000000
3,-1.188497,-7.834851,16.630516,-0.998081,0.750054,0.000000
4,7.502145,4.297575,12.217889,-0.953107,0.839267,0.000000
5,0.502421,-6.687452,2.056287,-0.985833,0.845345,0.000000
6,7.778056,3.430448,10.983707,-0.989916,0.848633,0.000000
7,-5.055959,0.589755,2.513286,-0.999255,0.825038,0.000000
8,-6.772970,-1.138866,4.196238,-0.997182,0.825206,0.000000
9,0.717317,-7.173960,4.549864,-0.984647,0.830215,0.000000
10,-2.333054,-5.968089,2.312763,-0.999755,0.839939,0.000000
11,-2.380516,-6.546301,2.104431,-0.999822,0.841711,0.000000
12,-7.602561,1.311646,2.892314,-0.972261,0.843743,0.000000
13,-7.094290,6.539162,2.597299,-0.999994,0.806714,0.000000
14,-7.854360,-0.722300,15.993317,-0.995554,0.747566,0.000000
15,-5.273512,-5.279927,16.648250,-0.976631,0.726318,0.000000
16,-7.525717,-5.443726,4.089893,-0.985761,0.829987,0.000000
17,-5.027729,-5.950155,2.980618,-0.962292,0.833486,0.000000
18,0.374404,-6.507854,1.564808,-0.992589,0.842469,0.000000
19,-6.270936,7.741048,5.984315,-0.992964,0.799779,0.000000
20,-6.114626,0.382263,3.178162,-0.997814,0.842312,0.000000
21,-4.652885,4.491215,3.221525,-0.967961,0.804592,0.000000
22,-3.211419,-5.274246,18.413751,-0.999075,0.754588,0.000000
23,-5.696307,-7.021479,18.023127,-0.994163,0.768594,0.000000
24,-5.748329,3.044975,3.352429,-0.999779,0.825366,0.000000
25,-4.615983,-7.905083,15.935055,-0.980980,0.699833,0.000000
26,-7.502396,-7.545474,3.416756,-0.995401,0.844775,0.000000
27,-6.810089,5.310714,15.341627,-0.998126,0.848693,0.000000
28,7.226642,0.479113,8.797348,-0.973873,0.758471,0.000000
29,-4.362354,-7.172423,18.374363,-0.999984,0.758039,0.000000
30,1.603889,-7.956939,1.724931,-0.984097,0.855195,0.000000
31,1.664166,6.684861,10.389034,-0.988997,0.847316,0.000000
32,-6.822794,0.887085,3.210154,-0.975001,0.848054,0.000000
33,3.443635,-7.360088,0.165452,-0.971529,0.783710,0.000000
34,5.644903,7.384248,11.839222,-0.963621,0.839674,0.000000
35,-6.918910,-1.650332,3.324206,-0.999672,0.850202,0.000000
36,-6.379142,7.503803,5.829369,-0.984133,0.796160,0.000000
37,-5.864186,1.403168,3.991800,-0.998841,0.820047,0.000000
38,-6.240957,-5.053270,1.535258,-0.984296,0.835800,0.000000
39,-1.345878,6.847239,4.275442,-0.968219,0.786516,0.000000
40,-3.424808,-6.160216,17.996342,-0.999990,0.763335,0.000000
41,5.678964,-7.444816,2.496967,-0.999995,0.823843,0.000000
42,-7.238779,-7.159589,15.864789,-0.999465,0.744803,0.000000
43,-7.436513,-1.890238,1.592411,-0.987199,0.825711,0.000000
44,-7.438331,-4.446839,4.455982,-0.991716,0.825688,0.000000
45,6.098410,-5.575546,1.651571,-0.995411,0.789791,0.000000
46,-5.230945,-7.730355,17.513876,-0.999645,0.778638,0.000000
47,-2.647160,-5.477387,3.104121,-0.990118,0.821737,0.000000
48,-6.451415,5.328872,3.057635,-0.999995,0.812713,0.000000
49,-2.574903,-3.019771,3.867434,-0.984029,0.797528,0.000000
50,-6.986232,-1.839119,18.994261,-0.999624,0.728627,0.000000
51,1.207518,7.494375,7.539094,-0.978329,0.766000,0.000000
52,-5.074090,5.497535,14.503275,-0.987118,0.829425,0.000000
53,-6.946307,-1.612472,2.000166,-0.977733,0.816723,0.000000
54,-7.804079,2.379218,2.925571,-0.998814,0.850475,0.000000
55,-4.488026,3.295201,3.364406,-0.982800,0.807941,0.000000
56,-7.071421,-1.620756,3.030082,-0.999539,0.831643,0.000000
57,-6.002914,-3.788956,18.875969,-0.999982,0.774338,0.000000
58,2.815785,-6.880089,1.827262,-0.999557,0.835686,0.000000
59,-5.797218,-1.197971,2.651322,-0.999927,0.837870,0.000000
60,-1.201692,-4.735277,4.549100,-0.979536,0.816011,0.000000
61,-2.239006,-6.615497,1.854677,-0.999820,0.842287,0.000000
62,-7.170281,-1.456739,3.180999,-0.999235,0.836492,0.000000
63,-6.984400,4.272412,14.777377,-0.989271,0.840864,0.000000
64,0.259662,-7.584060,3.010301,-0.986595,0.799855,0.000000
65,6.445836,-6.428281,14.003728,-0.999472,0.848434,0.000000
66,-5.938231,0.451744,3.854452,-0.997281,0.820602,0.000000
67,-3.594213,-6.136065,1.534629,-0.996799,0.847519,0.000000
68,-7.253997,6.201350,3.288737,-0.999997,0.814494,0.000000
69,6.748662,6.409766,12.727422,-0.991077,0.847590,0.000000
70,-3.905566,-6.101138,5.410823,-0.996802,0.817216,0.000000
71,-6.393529,-4.723514,18.745282,-0.999550,0.768770,0.000000
72,-2.217441,-6.558443,2.800364,-0.979698,0.818503,0.000000
73,-3.627774,-6.015406,2.225643,-0.994742,0.846058,0.000000
74,-4.667534,-7.988267,3.139252,-0.999422,0.850081,0.000000
75,-6.308767,3.881965,14.999035,-0.981495,0.839418,0.000000
76,-3.072579,-4.431941,3.344987,-0.975029,0.826343,0.000000
77,4.402781,-5.500556,2.494054,-0.999890,0.809965,0.000000
78,-5.235020,-7.705856,16.865174,-0.997788,0.724113,0.000000
