n_evals,cid
20,1
40,1
60,1
80,0.7009520195209852
100,0.6982063557749405
120,0.6964853633165874
140,0.6953232801303536
160,0.6943314239531287
180,0.6927580759423766
200,0.692642150154524
220,0.5857282688012239
240,0.5850126336076509
260,0.5610951546548713
280,0.5587320603085506
300,0.5554751277219251
320,0.5554607850161417
340,0.5554607850161417
360,0.5554459617498334
380,0.44540215796860055
400,0.44411225575862706
420,0.4414706740456943
440,0.4414706740456943
460,0.4414706740456943
480,0.4414706740456943
500,0.4080967222745068
520,0.3941944991900539
540,0.39132235477567895
560,0.39046996268811174
580,0.38620526194564997
600,0.38616456617705297
620,0.3861524247035074
640,0.3861524247035074
660,0.3749616721455142
680,0.37495951509215075
700,0.37495869855314123
720,0.3733665579730117
740,0.3733665579730117
760,0.3716121824371137
780,0.3716121824371137
800,0.3716121824371137
820,0.3716121824371137
840,0.3716121824371137
860,0.3716121824371137
880,0.3716121824371137
900,0.3669505326330716
920,0.3657875922415351
940,0.3657638188333617
960,0.3655604313127152
980,0.36554193095581256
1000,0.36554193095581256
