Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-4.893260,7.093105,3.993068,-0.999952,0.827371,0.000000
1,-6.733340,-5.190860,1.381387,-0.967105,0.780864,0.000000
2,4.000287,-6.741043,20.475914,-0.998850,0.820076,0.000000
3,7.068310,5.834697,4.875039,-0.996938,0.788498,0.000000
4,-5.864887,-1.389141,3.251129,-0.999974,0.804897,0.000000
5,5.284044,4.196671,6.601877,-0.998573,0.764022,0.000000
6,4.657896,6.823802,3.605480,-0.998038,0.785124,0.000000
7,6.467045,0.653552,7.105348,-1.000000,0.792157,0.000000
8,-6.880988,-7.467602,3.114473,-0.999873,0.834848,0.000000
9,-1.472297,7.243505,5.714050,-1.000000,0.800084,0.000000
10,5.546351,0.602911,4.937246,-0.999638,0.806130,0.000000
11,5.728414,-1.202488,7.002294,-0.999997,0.801263,0.000000
12,6.599769,7.094576,4.305560,-0.993558,0.776535,0.000000
13,1.335112,-6.041613,2.495546,-0.964551,0.796541,0.000000
14,3.061973,6.236077,5.600286,-0.999998,0.787410,0.000000
15,6.364867,-1.044270,5.417508,-0.999996,0.809369,0.000000
16,-6.431462,1.356324,0.730935,-0.999938,0.776353,0.000000
17,5.007864,7.478332,4.151835,-0.995087,0.782128,0.000000
18,-7.753210,5.841935,20.562465,-0.981262,0.829214,0.000000
19,7.431137,-0.376223,14.796102,-0.999973,0.804551,0.000000
20,5.102513,3.718626,5.285612,-0.973042,0.782540,0.000000
21,4.110392,6.200669,6.105601,-0.999943,0.781214,0.000000
22,-6.123724,-7.301846,15.971515,-0.976371,0.734505,0.000000
23,-4.519900,-7.970880,16.197308,-0.973774,0.734295,0.000000
24,-3.375455,-6.898651,2.497779,-0.999992,0.817118,0.000000
25,5.160927,5.919843,6.265848,-0.993087,0.763719,0.000000
26,-6.068219,6.287730,4.496389,-0.997796,0.819608,0.000000
27,7.877467,-1.873488,20.807302,-0.980768,0.764039,0.000000
28,-5.332493,-7.855916,1.512714,-0.999948,0.837659,0.000000
29,5.605383,-3.838422,6.580015,-0.999038,0.792771,0.000000
30,1.926299,7.721246,3.888481,-0.999887,0.821002,0.000000
31,-4.780267,-5.876542,2.328253,-0.998668,0.817000,0.000000
32,-0.216980,5.004651,3.889758,-0.994365,0.796571,0.000000
33,-7.968538,-6.454565,3.490730,-0.999906,0.842743,0.000000
34,-7.185520,7.177801,3.669097,-0.999962,0.823166,0.000000
35,5.690524,-5.575904,7.414648,-0.990550,0.801332,0.000000
36,-1.505558,6.486973,13.541127,-0.999979,0.803275,0.000000
37,3.792810,7.394976,4.126497,-0.999346,0.786500,0.000000
38,-5.308456,7.408730,14.469229,-0.996751,0.800293,0.000000
39,4.810446,-6.872770,4.900136,-0.978127,0.821025,0.000000
40,-0.121025,-6.182610,1.872706,-0.999895,0.803028,0.000000
41,-2.466913,6.072502,3.527394,-0.999708,0.822656,0.000000
42,5.269043,4.531728,4.893544,-0.961393,0.776909,0.000000
43,6.970870,6.192488,4.857792,-0.996297,0.785935,0.000000
44,-1.734155,4.678887,6.179959,-0.950217,0.785570,0.000000
45,5.815859,-2.765457,14.895869,-0.996397,0.794253,0.000000
46,7.972880,-7.372519,12.598593,-0.970948,0.703477,0.000000
47,7.847771,-4.370490,20.767044,-0.996185,0.762654,0.000000
48,3.113400,5.770938,5.654646,-0.999996,0.779283,0.000000
49,-6.682931,-5.616221,17.057132,-0.980712,0.719979,0.000000
50,3.390417,4.506462,5.672888,-0.965817,0.754039,0.000000
51,-5.982479,5.394934,21.021838,-0.987339,0.816969,0.000000
52,6.565822,-6.690959,5.117199,-0.999667,0.821863,0.000000
53,-7.127307,3.222553,20.853135,-0.998164,0.816818,0.000000
54,-3.064426,6.180696,13.687750,-0.998753,0.797333,0.000000
55,4.976867,-0.214490,6.986046,-0.999934,0.782202,0.000000
56,0.289355,6.087495,5.681664,-1.000000,0.798856,0.000000
57,7.500217,0.145250,11.077149,-0.965645,0.731429,0.000000
58,5.682384,-1.502488,5.454534,-0.999599,0.820221,0.000000
