n_evals,cid
20,0.3904947113601618
40,0.3055875361740675
60,0.26981788260570405
80,0.26363948099570933
100,0.25395522813964855
120,0.25357871986501346
140,0.2532989791572606
160,0.2523472218531387
180,0.25224171687702374
200,0.25012001979974213
220,0.25005903604053076
240,0.25002585186997645
260,0.24979565669719273
280,0.245537070384742
300,0.245537070384742
320,0.2442191874121436
340,0.2441371412631782
360,0.2441371412631782
380,0.24375678726077046
400,0.23700552265301789
420,0.23693824500385358
440,0.23693824500385358
460,0.2368720872115802
480,0.2368720872115802
500,0.2368720872115802
520,0.23684954211419187
540,0.23684954211419187
560,0.23684954211419187
580,0.23614154963759856
600,0.23614154963759856
620,0.23613366670216618
640,0.2328746114293825
660,0.23283229325551996
680,0.23278401755082967
700,0.23276334704703222
720,0.2325018974071069
740,0.23075560686817498
760,0.229808479844662
780,0.229808479844662
800,0.2297228441483626
820,0.22965999574187249
840,0.22701857027118144
860,0.22701857027118144
880,0.22701857027118144
900,0.22701857027118144
920,0.22701857027118144
940,0.22625175513247317
960,0.2253576067180574
980,0.2253576067180574
1000,0.2253576067180574
