Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.584775,0.876899,0.847362,-0.445776,-2.703423,-0.000000,0
1,0.994456,0.634034,4.467241,-0.000000,-2.898749,-0.000000,0
2,0.992911,0.732291,1.405336,-0.000000,-2.882239,-11.254015,0
3,0.342483,0.679199,2.416628,-0.982767,-1.161066,-11.254015,1
4,0.915343,0.616515,0.078420,-0.000000,-2.611988,-11.254015,0
5,0.754686,1.986082,0.264775,-0.026001,-2.099736,-11.254015,0
6,0.820903,0.652987,0.613254,-0.000000,-2.249062,-11.254015,0
7,0.582738,0.876899,0.847362,-0.413344,-2.086045,-11.254015,0
8,0.820903,0.799644,0.613254,-0.000132,-2.259618,-0.000000,0
9,0.754686,1.978317,0.264775,-0.026958,-2.099057,-0.000000,0
10,0.934140,1.265425,1.556483,-0.000000,-2.678115,-0.000000,0
11,0.989565,0.634034,4.467241,-0.000000,-2.880915,-11.254015,0
12,0.989454,0.650213,3.042382,-0.000000,-2.620964,-11.254015,0
13,0.959287,1.368259,4.519519,-0.000000,-2.769337,-11.254015,0
14,0.342483,0.700003,2.416628,-0.446636,-0.016344,-0.000000,0
15,0.437173,0.803986,1.485034,-0.414378,-0.095174,-0.000000,0
16,0.552740,1.195870,2.003495,-0.433131,-0.072700,-0.000000,0
17,0.342483,0.700461,2.416628,-0.446562,-0.016344,-11.254015,0
18,0.549753,1.188380,2.003495,-0.430653,-0.069989,-11.254015,0
19,0.966694,1.371156,3.094660,-0.000000,-2.546967,-11.254015,0
20,0.767738,1.097542,3.361935,-0.000000,-2.087889,-11.254015,0
21,0.706534,1.351147,1.980840,-0.233579,-2.027695,-0.000000,0
22,0.584775,1.698207,0.847362,-0.043795,-1.785711,-11.254015,0
23,0.440068,1.384424,1.486779,-0.084012,-1.430470,-11.254015,0
24,0.751874,1.351147,1.980840,-0.015574,-2.084678,-11.254015,0
25,0.357818,1.471596,2.774466,-0.122968,-1.225267,-11.254015,0
26,0.582609,0.884388,0.847362,-0.376820,-0.253234,-11.254015,0
27,0.963271,0.803986,3.092915,-0.000000,-2.533529,-11.254015,0
28,0.650595,0.950528,0.483512,-0.334128,-0.114168,-0.000000,0
29,0.966694,1.384424,3.094660,-0.000000,-2.546967,-0.000000,0
30,0.552740,1.216675,2.113740,-0.406670,-0.048354,-11.254015,0
31,0.440279,1.921783,3.625969,-0.261930,-0.092105,-11.254015,0
32,0.893278,0.935350,1.289335,-0.000000,-2.494665,-0.000000,0
33,0.315455,1.937257,3.943573,-0.064320,-1.111398,-0.000000,0
34,0.470022,1.038290,0.847362,-0.211161,-0.189563,-11.254015,0
35,0.234149,0.732291,1.644489,-0.178227,-0.874743,-0.000000,0
36,0.223055,0.634034,4.703957,-0.038042,-0.837901,-11.254015,0
37,0.459201,1.741996,4.504747,-0.010883,-1.467570,-11.254015,0
38,0.597456,0.901013,2.185467,-0.000729,-1.801503,-11.254015,0
39,0.738008,0.841780,1.146802,-0.000418,-2.078207,-0.000000,0
