Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance
0,0.630920,0.839285,0.449903,-0.851913,-2.806989
1,0.878315,0.923224,0.012620,-0.959741,-2.602978
2,0.779917,1.969912,2.089415,-0.868633,-2.112252
3,0.596656,0.860263,0.951133,-0.952610,-2.724889
4,0.446238,1.060001,2.086707,-0.824140,-2.764404
5,0.430817,1.072693,2.389310,-0.913940,-2.627812
6,0.828462,1.832346,1.686262,-0.874474,-2.289932
7,0.793145,0.929599,0.219415,-0.884134,-2.953310
8,0.766887,1.900105,2.101334,-0.878593,-2.092926
9,0.416679,0.821720,2.327635,-0.975051,-2.272125
10,0.405048,0.722722,1.721035,-0.987471,-2.220018
