Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,-0.491975,7.228904,6.012758,-1.000000,0.799185,0.000000
1,-5.656635,-6.970348,1.709285,-0.999872,0.840699,0.000000
2,-4.825963,7.541555,5.803600,-1.000000,0.810821,0.000000
3,-7.181446,4.869570,21.373094,-0.998093,0.831941,0.000000
4,4.035176,6.795258,3.648186,-0.998644,0.779786,0.000000
5,-3.175302,-6.974814,0.400442,-0.999549,0.777610,0.000000
6,6.989173,-6.508199,6.754241,-0.999793,0.810487,0.000000
7,6.336634,5.639615,7.030105,-0.958116,0.766275,0.000000
8,5.382349,-0.541592,5.122831,-0.999548,0.809046,0.000000
9,-5.283979,0.581536,1.156618,-0.980917,0.765989,0.000000
10,-7.582397,-0.381685,3.448191,-0.999975,0.815236,0.000000
11,-4.631769,-7.260591,15.653776,-0.979085,0.720314,0.000000
12,4.594489,-7.435646,4.535308,-0.992887,0.824269,0.000000
13,4.699946,-5.319891,20.250633,-0.986966,0.804054,0.000000
14,4.004339,-7.622849,20.037588,-0.998798,0.817434,0.000000
15,-4.200659,-7.213248,15.945578,-0.976588,0.722449,0.000000
16,6.160480,-4.511952,7.329690,-0.999856,0.816882,0.000000
17,1.563590,-6.057683,0.339353,-0.999615,0.774023,0.000000
18,-1.169277,-5.412497,2.348441,-0.999872,0.797152,0.000000
19,-4.138843,5.691179,4.055316,-0.994564,0.825849,0.000000
20,-6.984166,-5.554307,17.459894,-0.980084,0.725255,0.000000
21,-2.251767,5.109953,5.630036,-0.996989,0.796122,0.000000
22,6.885672,4.629542,5.070304,-0.997926,0.782898,0.000000
23,-2.269018,7.180250,6.355775,-1.000000,0.807353,0.000000
24,-3.118271,6.055754,3.756163,-0.999697,0.810312,0.000000
25,-2.697712,-6.061138,2.317888,-0.999969,0.812464,0.000000
26,-5.986296,-7.746967,16.880327,-0.978610,0.725256,0.000000
27,-7.581286,-1.871987,3.152752,-0.999985,0.818696,0.000000
28,7.810080,0.264704,5.403170,-0.999995,0.821273,0.000000
29,-0.157229,6.160589,13.892218,-0.999339,0.796374,0.000000
30,-6.729402,7.419454,6.007390,-0.999948,0.814828,0.000000
31,7.167245,3.252498,6.798915,-0.999995,0.782353,0.000000
32,5.022131,-1.032336,7.226941,-0.999710,0.781261,0.000000
33,5.628975,3.777880,7.450836,-0.999915,0.772000,0.000000
34,7.343787,-2.402679,14.579162,-0.999985,0.808400,0.000000
35,1.326913,7.382665,9.866033,-0.979335,0.737678,0.000000
36,5.165954,-4.347074,6.908402,-0.984353,0.810714,0.000000
37,5.253018,-3.131063,7.476746,-0.995205,0.802566,0.000000
38,-6.745242,-4.038954,0.666550,-0.985149,0.774152,0.000000
39,1.818260,4.861832,6.122595,-0.999803,0.768929,0.000000
40,6.024383,-7.004033,4.871777,-0.997204,0.824286,0.000000
41,6.180731,0.410175,5.079511,-0.999973,0.812382,0.000000
42,-7.580868,-7.933695,1.827816,-0.999963,0.847252,0.000000
43,-7.891666,-3.149032,0.637172,-0.999975,0.781150,0.000000
44,-3.988945,-7.215891,16.185909,-0.974666,0.715739,0.000000
45,-1.283053,6.733119,5.586338,-1.000000,0.795546,0.000000
46,-1.429173,7.743289,5.883171,-1.000000,0.799730,0.000000
47,1.335283,7.388555,13.818676,-0.999023,0.811785,0.000000
48,-1.073272,6.450376,3.913221,-0.999997,0.811828,0.000000
49,6.363372,-4.626229,5.456153,-0.999726,0.816980,0.000000
50,-0.341128,7.991168,14.324256,-0.999930,0.815019,0.000000
51,5.622098,7.001136,4.437934,-0.997141,0.787184,0.000000
52,7.754401,1.217282,4.742162,-0.999971,0.815835,0.000000
53,-5.522452,-7.165172,15.579219,-0.978446,0.732889,0.000000
54,6.109734,-2.370474,6.970498,-0.999986,0.794076,0.000000
55,5.467730,-3.772302,6.770699,-0.998034,0.795138,0.000000
56,7.768810,-6.510145,14.545808,-0.954022,0.802683,0.000000
57,4.752907,-7.063984,19.798732,-0.998341,0.827716,0.000000
58,-7.983172,-3.620912,3.329129,-0.999993,0.816217,0.000000
