n_evals,cid
20,0.6890988256603874
40,0.42476948686198396
60,0.41644111724201577
80,0.415526023854335
100,0.4149552620391784
120,0.41447456996331095
140,0.41396524415826746
160,0.40823550098003153
180,0.4033405660467182
200,0.40310739823304653
220,0.4026566410004618
240,0.40255893646418056
260,0.3935449821048323
280,0.39329361069611746
300,0.3912737287319707
320,0.39127167049837325
340,0.3908798575189906
360,0.3895560213503992
380,0.38933703274644443
400,0.3893034168694466
420,0.3893034168694466
440,0.3883236471701285
460,0.38820532500186977
480,0.3873846797084892
500,0.38594040583080663
520,0.38594040583080663
540,0.38585233199564
560,0.38434873507043393
580,0.38407888922233396
600,0.37317877998208027
620,0.37315434058547614
640,0.3730457465350717
660,0.37255920358792227
680,0.3722147028975924
700,0.37209734229199226
720,0.37193492169641307
740,0.3718713376125558
760,0.37181210282564453
780,0.36239004680898557
800,0.3620126839516318
820,0.36196519010194694
840,0.36196519010194694
860,0.3618644857164158
880,0.3618644857164158
900,0.36176718061868923
920,0.36176718061868923
940,0.36176718061868923
960,0.36171721301367765
980,0.3613154605950408
1000,0.3612693512778929
