n_evals,cid
20,1
40,0.6903125494279546
60,0.6097651435367425
80,0.4491576725415167
100,0.44722784803559323
120,0.4464618868430926
140,0.3613281446315145
160,0.3581850665657335
180,0.3581842924900555
200,0.35267305927667725
220,0.35267305927667725
240,0.3526355652440659
260,0.35263527938287353
280,0.35197754365085726
300,0.3510814811373547
320,0.3510814811373547
340,0.3504834939244545
360,0.3486475430276158
380,0.3486475430276158
400,0.347880468874974
420,0.34735206348566694
440,0.34735206348566694
460,0.3473399087423097
480,0.34578081420546003
500,0.3452218952595525
520,0.34455361698761267
540,0.34384136660695525
560,0.3338500894840068
580,0.33384846301184734
600,0.33384846301184734
620,0.33384846301184734
640,0.3338481989060053
660,0.3338481989060053
680,0.3338481989060053
700,0.3333610881488661
720,0.33335489591561274
740,0.33335489591561274
760,0.3327307152408183
780,0.3311211746361716
800,0.3310148166406918
820,0.32806014294094016
840,0.32806014294094016
860,0.32806014294094016
880,0.3272114056851579
900,0.3272114056851579
920,0.3272114056851579
940,0.3272114056851579
960,0.3272114056851579
980,0.3271153888793139
1000,0.3271072587409099
