RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.3298730502978445,0.08942090524220557,100.0,0.46841012626328593,0.08664580606399974,100.0,0.5036298360043168,0.10839215997542333
200.0,0.25028065251356313,0.05361024875273807,200.0,0.39229895323310604,0.07703742750918398,200.0,0.452765455327054,0.07121061933524825
300.0,0.20707342286572658,0.02468538385677583,300.0,0.3568184319772016,0.06420477834143361,300.0,0.4435456025045498,0.06664425352115953
400.0,0.18581617724746585,0.015338658472551704,400.0,0.3401680461935294,0.052873804065789586,400.0,0.43953755348656004,0.06663788420762558
500.0,0.17123532554144283,0.005034399812030946,500.0,0.3173881589470791,0.055257762241039614,500.0,0.43741468771145114,0.06603277738765129
600.0,0.16151954992407794,0.002340447051479378,600.0,0.30068294504384385,0.037044659278460894,600.0,0.4357575575527055,0.06491293666219948
700.0,0.15598974978885924,0.004689801331862877,700.0,0.28930499888670014,0.03707436388986928,700.0,0.43380339101487697,0.0654839923353183
800.0,0.1508063611122866,0.003984954337617063,800.0,0.2856989744601641,0.03878933439147839,800.0,0.43308390405841146,0.0652908393825166
900.0,0.14572383153760876,0.004114677261897181,900.0,0.2796874348666268,0.04210788752607986,900.0,0.43168188844466426,0.06567687056259651
1000.0,0.14170598361268408,0.004323337354272009,1000.0,0.2682292400270605,0.04149288433619911,1000.0,0.42757821150607683,0.0723085960556905
