n_evals,cid
20,0.5512305608325463
40,0.4428924674809307
60,0.37734646475078365
80,0.3709046699346209
100,0.3704452539106266
120,0.3700302710427235
140,0.3667061337469612
160,0.3667061337469612
180,0.36669779302340155
200,0.36669779302340155
220,0.3666355600090849
240,0.36661037062282625
260,0.36661037062282625
280,0.3631407757796037
300,0.3627116440302995
320,0.3626972293042751
340,0.3626438997530857
360,0.3626438997530857
380,0.3626183782744739
400,0.3608776780300336
420,0.3605780018964476
440,0.36053393475418927
460,0.36053393475418927
480,0.36030186955497495
500,0.36030186955497495
520,0.36030186955497495
540,0.36030186955497495
560,0.36030186955497495
580,0.36030186955497495
600,0.36030186955497495
620,0.36030186955497495
640,0.36030186955497495
660,0.36021244962269433
680,0.3602124460112209
700,0.36011749471644033
720,0.36011749416349714
740,0.36011749416349714
760,0.36001939565637714
780,0.36001939565637714
800,0.36001939565637714
820,0.36001939565637714
840,0.36001939565637714
860,0.36001939565637714
880,0.36001939565637714
900,0.36001939565637714
920,0.36001939565637714
940,0.35999732892184017
960,0.35999732892184017
980,0.35999732892184017
1000,0.35999732892184017
