Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive,Critical
0,0.715643,0.885856,0.305511,-0.821417,-2.870057,-12.406512,1
1,0.672529,0.870153,0.660683,-0.995602,-2.846358,-12.244289,1
2,0.672741,0.883311,0.684034,-0.984708,-2.930150,-12.244289,1
3,0.853231,1.419053,0.637173,-0.754384,-4.382289,-12.674580,1
4,0.680656,0.883642,0.656542,-0.982156,-2.851108,-12.674580,1
5,0.853267,1.420864,0.637128,-0.730612,-4.382321,-12.674580,1
6,0.843414,1.420917,0.664790,-0.721910,-4.417053,-12.674580,1
7,0.681170,0.883656,0.656611,-0.995502,-2.851693,-12.266642,1
8,0.672529,0.883311,0.685575,-0.978478,-2.930048,-12.266642,1
9,0.681041,0.881428,0.688060,-0.991900,-2.851696,-12.266642,1
10,0.843377,1.420916,0.662071,-0.721913,-4.417053,-12.103981,1
11,0.672529,0.876000,0.660683,-0.994876,-2.846358,-12.810176,1
12,0.714943,0.885856,0.309503,-0.821910,-2.869959,-12.810176,1
13,0.360423,1.223219,4.460732,-0.999452,-1.214357,-12.810176,1
14,0.853217,1.420239,0.636325,-0.742945,-4.382289,-12.810176,1
15,0.354554,1.198986,4.460874,-0.999996,-1.195071,-12.810176,1
16,0.843414,1.420917,0.664791,-0.721904,-4.417053,-12.810176,1
17,0.843546,1.419953,0.655471,-0.694019,-4.417111,-12.810176,0
18,0.853267,1.419062,0.637173,-0.744358,-4.382321,-12.233122,1
19,0.853267,1.418800,0.637128,-0.746321,-4.382321,-9.716564,1
20,0.681170,0.883653,0.656541,-0.995503,-2.851693,-10.335506,1
21,0.672741,0.883305,0.683831,-0.984709,-2.930150,-11.492570,1
22,0.853239,1.418800,0.637128,-0.756805,-4.382289,-11.884252,1
23,0.843377,1.420917,0.684033,-0.720574,-4.425339,-11.884252,1
24,0.715643,0.880618,0.363890,-0.963171,-2.950587,-11.884252,1
25,0.843377,1.420917,0.684198,-0.720574,-4.425339,-9.716564,1
26,0.354554,1.202446,4.475111,-0.999976,-1.195071,-12.233122,1
27,0.705025,0.880618,0.382731,-0.921977,-2.949386,-8.534230,1
28,0.842646,1.420881,0.664762,-0.675855,-4.403011,-12.810176,0
29,0.639530,1.484298,2.286083,-0.990045,-1.907748,-12.810176,1
30,0.360423,1.223229,4.460732,-0.999452,-1.214357,-11.492570,1
31,0.648477,0.885856,0.656542,-0.814715,-2.822933,-12.718929,1
32,0.851575,1.420239,0.636325,-0.722369,-4.379227,-12.674580,1
33,0.843546,1.419953,0.655618,-0.694013,-4.417111,-10.335506,0
34,0.593055,0.791082,0.442751,-0.991934,-2.720668,-12.406512,1
35,0.853267,1.419062,0.635205,-0.744358,-4.382321,-8.534230,1
36,0.853231,1.419063,0.637173,-0.754282,-4.382289,-12.103981,1
37,0.673126,0.883325,0.684034,-0.968100,-2.846945,-12.674580,1
38,0.843378,1.420916,0.662116,-0.721913,-4.417053,-11.884252,1
39,0.853267,1.419706,0.637128,-0.739490,-4.382321,-12.103981,1
