Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-2.543063,-7.873096,3.953522,-0.999918,0.819050,0.000000,1
1,-1.383586,6.842692,19.456132,1.000000,0.760372,0.000000,0
2,6.765312,-0.376312,1.915165,1.000000,0.767507,0.000000,0
3,-2.781529,5.443106,21.398841,1.000000,0.792982,0.000000,0
4,7.815582,2.304340,5.866931,0.999999,0.738287,0.000000,0
5,5.326438,2.055588,22.881106,0.999997,0.740802,0.000000,0
6,-4.854895,-0.227235,16.313470,1.000000,0.759361,0.000000,0
7,3.208101,-6.348182,13.675771,1.000000,0.752677,0.000000,0
8,-3.983593,4.940785,22.638947,0.982324,0.833225,0.000000,0
9,6.945730,4.799936,20.482636,1.000000,0.753725,0.000000,0
10,1.303512,6.011995,9.994864,0.999939,0.705104,0.000000,0
11,7.582753,7.196467,10.964367,0.999938,0.722258,0.000000,0
12,-0.026477,-1.749820,0.570726,1.000000,0.757546,0.000000,0
13,2.987471,0.498702,5.449930,0.999292,0.710995,0.000000,0
14,1.599861,2.540320,18.196316,1.000000,0.789001,0.000000,0
15,0.720133,5.745955,5.696519,0.999987,0.798255,0.000000,0
16,6.619135,-0.332756,20.706183,1.000000,0.729359,0.000000,0
17,2.984887,-5.777871,18.104773,1.000000,0.730536,0.000000,0
18,4.026091,1.074023,21.893894,1.000000,0.786561,0.000000,0
19,2.386756,-5.313808,15.032275,1.000000,0.738607,0.000000,0
20,5.617632,3.914133,22.961225,0.999996,0.744082,0.000000,0
21,-6.226518,2.268341,17.134758,1.000000,0.729872,0.000000,0
22,7.452566,1.197801,10.890788,0.997675,0.719234,0.000000,0
23,4.679597,5.602874,15.903500,1.000000,0.789978,0.000000,0
24,-1.294205,-1.194899,22.231736,1.000000,0.743232,0.000000,0
25,-4.976719,-0.917599,14.299621,1.000000,0.749740,0.000000,0
26,0.073578,2.724257,8.946656,1.000000,0.736339,0.000000,0
27,4.066839,-2.901211,13.882238,1.000000,0.751271,0.000000,0
28,-7.167625,-4.887931,24.598346,0.999993,0.696286,0.000000,0
29,-7.855875,-3.419029,22.171701,0.999992,0.721683,0.000000,0
30,-6.969905,4.968449,9.186205,1.000000,0.709161,0.000000,0
31,-6.962938,4.539360,13.950597,0.999997,0.737149,0.000000,0
32,0.957955,7.096599,17.447480,1.000000,0.784037,0.000000,0
33,2.357892,7.243538,9.516168,0.999653,0.721075,0.000000,0
34,5.113062,-4.300208,1.778796,0.999424,0.781922,0.000000,0
35,-5.462146,-6.599276,4.316053,0.999825,0.816327,0.000000,0
36,7.909300,-4.989511,0.374815,1.000000,0.741559,0.000000,0
37,3.795297,-5.547674,15.423231,1.000000,0.742949,0.000000,0
38,4.594336,-3.517983,0.828240,1.000000,0.766265,0.000000,0
39,-6.834836,4.679709,8.348509,0.999870,0.786164,0.000000,0
40,-0.005019,5.080882,22.061242,0.999999,0.729972,0.000000,0
41,-3.804496,5.349952,18.831787,1.000000,0.731131,0.000000,0
42,-7.101985,5.436607,21.986634,0.999990,0.718048,0.000000,0
43,0.242344,3.289986,14.363458,1.000000,0.737123,0.000000,0
44,3.042740,6.928202,2.636096,1.000000,0.722424,0.000000,0
45,0.149376,6.443991,15.641269,0.840564,0.816743,0.000000,0
46,0.991068,-3.362618,2.824602,1.000000,0.739740,0.000000,0
47,7.074124,-3.416327,17.923990,1.000000,0.748644,0.000000,0
48,6.547814,-1.611464,7.186651,0.740538,0.817799,0.000000,0
49,0.765082,-0.581589,22.089431,1.000000,0.763349,0.000000,0
50,-0.094103,-3.325528,10.780905,1.000000,0.776194,0.000000,0
51,-3.275295,-4.493136,3.479467,1.000000,0.755578,0.000000,0
52,3.716871,-2.265024,23.297481,1.000000,0.704606,0.000000,0
53,-5.650656,-0.501720,6.037328,0.999999,0.785370,0.000000,0
54,-5.011291,5.969871,21.824497,0.999998,0.734434,0.000000,0
55,-5.175798,0.623620,11.403634,1.000000,0.790795,0.000000,0
56,7.862119,-1.485816,20.655232,1.000000,0.725490,0.000000,0
