Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,1.052972,0.416365,3.085254,-0.598027,0.756701,0.000000,1
1,4.878840,-7.909221,1.740347,-0.999992,0.778004,0.000000,1
2,0.340159,4.441986,3.394951,0.679646,0.738911,0.000000,0
3,3.523273,0.214244,2.451693,0.792230,0.729216,0.000000,0
4,0.826210,1.158418,2.788215,-0.421661,0.743105,0.000000,0
5,-0.913902,1.282380,16.762401,0.890149,0.744577,0.000000,0
6,-1.050191,-0.957982,10.952196,-0.100834,0.758856,0.000000,0
7,0.916565,-6.706475,1.066684,0.946584,0.745714,0.000000,0
8,2.218195,0.095322,0.184760,0.421625,0.768242,0.000000,0
9,0.741174,0.700380,0.056400,0.582555,0.760183,0.000000,0
10,-1.825979,-0.845802,7.698060,0.569151,0.800108,0.000000,0
11,-3.101988,4.280013,2.939945,0.985486,0.765555,0.000000,0
12,0.117900,0.280402,14.721766,0.946171,0.770391,0.000000,0
13,1.182336,3.439079,6.342271,0.994124,0.772135,0.000000,0
14,1.213160,-0.451449,14.095433,0.975884,0.782282,0.000000,0
15,-1.958223,-2.292004,1.339319,0.990817,0.777970,0.000000,0
16,-0.978329,-2.873761,5.948774,0.997097,0.770968,0.000000,0
17,-2.192318,-0.518771,8.706649,0.982431,0.805984,0.000000,0
18,2.636853,-0.007923,10.045630,0.999471,0.777480,0.000000,0
19,-0.064179,3.525015,11.942339,0.999445,0.802642,0.000000,0
20,4.878840,-7.909221,1.740347,-0.999992,0.778004,0.000000,1
21,4.878840,-7.616570,2.415027,-0.999974,0.780519,-0.735417,1
22,4.846504,-7.909221,1.740347,-0.999991,0.778356,-0.032336,1
23,4.675327,1.848478,16.762401,0.333755,0.756032,-4.938521,0
24,-3.325561,-7.845316,1.740347,-0.999961,0.827498,-4.443694,1
25,-0.710389,-7.981234,1.740347,-1.000000,0.826287,-2.173893,1
26,4.878840,1.655159,1.740347,-0.729431,0.693678,-2.102335,1
27,5.102410,4.472086,2.939945,-0.993059,0.711830,-4.567415,1
28,5.522991,-7.997943,1.740347,-0.999996,0.782073,-0.650232,1
29,3.547769,0.700380,2.451456,0.257467,0.709967,-0.486753,0
30,4.522627,0.095322,0.184760,-0.489982,0.747334,-2.304431,0
31,0.826210,-7.976186,2.788215,-0.612280,0.778511,-2.141028,1
32,-4.786797,-0.518771,8.706649,0.983526,0.824059,-2.594479,0
33,-1.099352,4.441986,3.394951,0.984892,0.739953,-1.439511,0
34,1.674810,1.521471,2.791180,-0.955324,0.734976,-0.923005,1
35,2.218195,1.085504,0.184760,-0.499236,0.752066,-0.990182,0
36,4.343708,0.095322,0.031688,-0.408115,0.749959,-2.131018,0
37,2.619791,-0.013586,2.451693,0.892109,0.747853,-0.931765,0
38,-3.069304,4.280013,2.287803,-0.817376,0.766043,-0.652961,1
39,3.523273,0.385854,2.451693,0.669163,0.723072,-0.171610,0
40,4.878840,-7.616570,2.415027,-0.999974,0.780519,-0.735417,1
41,4.675327,1.848478,16.762401,0.333755,0.756032,-4.938521,0
42,-3.325561,-7.845316,1.740347,-0.999961,0.827498,-4.443694,1
43,-0.710389,-7.981234,1.740347,-1.000000,0.826287,-2.173893,1
44,4.878840,1.655159,1.740347,-0.729431,0.693678,-2.102335,1
45,5.102410,4.472086,2.939945,-0.993059,0.711830,-4.567415,1
46,5.522991,-7.997943,1.740347,-0.999996,0.782073,-0.650232,1
47,5.102410,-7.936667,1.766037,-0.999995,0.776596,-0.226709,1
48,4.977971,-7.991821,1.740347,-0.999995,0.778859,-0.129033,1
49,2.619791,4.094514,2.451693,-0.992384,0.711400,-2.491425,1
50,2.619791,-7.766136,1.740372,-0.999996,0.805624,-2.087829,1
51,4.912588,-7.845316,1.740347,-0.999989,0.776094,-0.072269,1
52,-0.727689,-7.809844,0.031688,-0.999999,0.793659,-1.717321,1
53,5.003722,-7.845316,16.749823,0.950926,0.732631,-8.722580,0
54,-0.165370,-6.431915,1.740347,-1.000000,0.817234,-1.303759,1
55,4.721693,1.657603,1.740347,-0.733598,0.692563,-0.157166,1
56,0.833980,-7.912907,2.429800,-1.000000,0.810739,-0.364042,1
57,2.216596,-7.709011,1.740347,-0.999998,0.803870,-1.761415,1
58,3.515503,0.458977,2.810108,-0.995698,0.731799,-0.365881,1
59,5.102410,4.472086,1.738856,-0.991591,0.698431,-1.201090,1
60,-3.325561,-7.845316,1.740347,-0.999961,0.827498,-4.443694,1
61,5.102410,3.384936,1.738856,-0.984483,0.685610,-1.087150,1
62,-3.325561,-7.845316,16.965807,0.990975,0.693572,-8.332083,0
63,4.917552,-7.845316,1.740347,-0.999989,0.776018,-0.004965,1
64,5.003722,-7.845316,16.749823,0.950926,0.732631,-8.722580,0
