Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.588550,1.074296,0.926504,-0.767473,-3.424689,0
1,0.616681,1.385524,1.845671,-0.779458,-3.363240,0
2,0.792036,1.435182,1.410127,-0.999682,-2.147607,1
3,0.917923,1.387735,0.223530,-0.601487,-4.647825,0
4,0.924126,1.393345,0.211640,-0.598140,-4.688962,0
5,0.621620,1.130360,0.890007,-0.697459,-3.495510,0
6,0.792036,1.484421,1.075967,-0.671237,-3.995183,0
7,0.790620,1.484421,1.071995,-0.656157,-4.036352,0
8,0.619990,1.130037,0.901153,-0.704276,-3.490352,0
9,0.623716,0.884482,0.917140,-0.969214,-2.804641,1
10,0.621972,0.878855,0.901153,-0.978457,-2.793885,1
11,0.924703,1.396111,0.211640,-0.575503,-4.690840,0
12,0.792036,1.484421,1.078764,-0.671237,-3.995183,0
13,0.588550,1.074296,0.927780,-0.767473,-3.424689,0
14,0.959410,1.384590,0.051255,-0.571471,-4.841906,0
15,0.617423,0.871286,0.917140,-0.995979,-2.721620,1
16,0.618442,1.385524,1.835486,-0.779157,-3.359200,0
17,0.616572,1.385524,1.848573,-0.777570,-3.362380,0
18,0.457691,1.379637,3.476250,-0.999560,-1.472371,0
19,0.611664,0.985883,1.437510,-0.998632,-1.847711,0
20,0.465013,1.379692,3.495792,-0.998723,-1.481277,0
21,0.792036,1.462445,1.435744,-0.996632,-2.147607,1
22,0.917923,1.387917,0.223530,-0.599655,-4.647825,0
23,0.917923,1.387917,0.223530,-0.599655,-4.647825,0
24,0.924126,1.393471,0.211640,-0.596877,-4.688962,0
25,0.928500,1.396111,0.211640,-0.598025,-4.677301,0
26,0.619990,1.130037,0.893003,-0.674787,-3.490352,0
27,0.619990,1.130037,0.893127,-0.674787,-3.490352,0
28,0.623706,0.886878,0.893363,-0.954376,-2.797152,1
29,0.621939,0.884482,0.914238,-0.961276,-2.793885,1
30,0.621830,0.884277,0.916808,-0.969748,-2.793859,1
31,0.621825,0.884277,0.916808,-0.969748,-2.793859,1
32,0.621626,1.130037,0.873224,-0.666451,-3.527758,0
33,0.588550,1.076105,0.926504,-0.746631,-3.424689,0
34,0.959410,1.387196,0.036251,-0.474162,-4.841906,0
35,0.795417,1.435182,1.410127,-0.995257,-2.160805,1
36,0.611216,0.871286,0.917140,-0.985736,-2.698005,1
37,0.959410,1.409182,0.051255,-0.341600,-4.841906,0
38,0.465013,1.379396,3.495792,-0.998700,-1.481277,0
39,0.623706,0.886878,0.864005,-0.915435,-2.797152,1
