Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.908687,1.377864,0.211640,-0.545890,-4.602901,0
1,0.370536,0.650244,1.837297,-0.997031,-1.245212,0
2,0.279024,0.778165,4.169703,-0.998303,-0.993210,0
3,0.456585,1.377399,3.634237,-0.996538,-1.471368,0
4,0.588550,1.086837,0.893199,-0.540746,-3.413898,0
5,0.587359,1.086837,0.893199,-0.519306,-3.416509,0
6,0.335689,0.697134,3.060449,-0.951613,-1.143992,0
7,0.381524,0.937016,3.536923,-0.811331,-1.262861,0
8,0.382486,0.949210,3.596308,-0.721385,-1.264573,0
9,0.345645,0.832913,1.902097,-0.469117,-1.790739,0
10,0.578399,1.086837,0.893199,-0.394047,-3.349902,0
11,0.336685,0.795496,1.773416,-0.506732,-1.754357,0
12,0.280631,0.697357,3.337562,-0.858743,-0.984472,0
13,0.348478,0.703162,3.036511,-0.723643,-1.173010,0
14,0.289623,0.697134,3.060449,-0.738702,-1.025032,0
15,0.348776,0.703162,3.036511,-0.701783,-1.174370,0
16,0.566986,1.086837,0.964396,-0.362391,-3.119228,0
17,0.865367,1.377864,0.211640,-0.123663,-3.148901,0
18,0.381524,0.902429,3.536923,-0.488403,-1.262861,0
19,0.335494,0.795496,1.773416,-0.463611,-1.701770,0
20,0.279024,0.778165,3.984038,-0.844131,-0.983482,0
21,0.621073,1.128001,0.949826,-0.509269,-1.128979,0
22,0.566751,1.086837,0.883220,-0.250497,-2.504300,0
23,0.966498,1.379681,1.329976,-0.000040,-2.791557,0
24,0.958025,1.086837,0.881737,-0.000102,-2.762045,0
25,0.995011,1.375042,1.888490,-0.000000,-2.828733,0
26,0.454413,1.132511,0.883220,-0.289328,-1.469246,0
27,0.348631,0.827754,2.712370,-0.514633,-0.113721,0
28,0.290969,0.603749,1.562525,-0.484051,-0.713063,0
29,0.323533,0.981072,2.145504,-0.481067,-1.123272,0
30,0.908687,1.504251,0.239476,-0.061123,-2.010232,0
31,0.775586,1.162668,1.515155,-0.035885,-2.103873,0
32,0.624600,1.089272,2.018005,-0.216590,-1.869816,0
33,0.966498,1.379497,1.329976,-0.000039,-2.791557,0
34,0.345645,0.795496,1.902097,-0.496841,-0.017855,0
35,0.283826,0.605191,0.896936,-0.368995,-0.573941,0
36,0.283493,0.778039,3.548693,-0.441445,-0.133383,0
37,0.260206,0.771391,1.536923,-0.217462,-0.965108,0
38,0.955576,1.382664,1.512353,-0.000000,-2.752525,0
39,0.297494,0.537259,0.896117,-0.448160,-0.000911,0
