Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Critical adapted distance,Fitness_Velocity at critical distance,Critical
0,0.588550,1.074296,0.926504,-0.767473,-3.424689,0
1,0.621851,1.130037,0.873224,-0.654366,-3.496281,0
2,0.616681,1.385524,1.845671,-0.779458,-3.363240,0
3,0.621830,0.884482,0.917140,-0.968618,-2.793859,1
4,0.792036,1.435182,1.410127,-0.999682,-2.147607,1
5,0.621834,0.884482,0.917140,-0.968618,-2.793859,1
6,0.623706,0.888566,0.856434,-0.880464,-2.797152,1
7,0.621830,0.884482,0.917140,-0.968618,-2.793859,1
8,0.795417,1.435182,1.410127,-0.995257,-2.160805,1
9,0.917923,1.387735,0.223530,-0.601487,-4.647825,0
10,0.924126,1.393345,0.211640,-0.598140,-4.688962,0
11,0.621825,0.884482,0.917140,-0.968618,-2.793859,1
12,0.621620,1.130360,0.890007,-0.697459,-3.495510,0
13,0.621825,0.884482,0.972620,-0.983388,-2.659787,1
14,0.588550,1.078592,0.926504,-0.714853,-3.421175,0
15,0.614351,1.385524,1.845671,-0.733058,-3.364982,0
16,0.621851,1.131203,0.873224,-0.640462,-3.496281,0
17,0.621851,1.131203,0.873233,-0.640462,-3.496281,0
18,0.616564,1.387713,1.846119,-0.758401,-3.362380,0
19,0.917894,1.009987,0.097597,-0.758851,-3.159881,0
20,0.457691,1.379637,3.476250,-0.999560,-1.472371,0
21,0.623484,0.889654,0.855867,-0.864351,-2.796520,1
22,0.620205,1.013146,1.437510,-0.989435,-1.866786,0
23,0.621851,1.130016,1.787127,-0.987377,-1.867948,0
24,0.611426,0.984196,1.437510,-0.992324,-1.847364,0
25,0.917923,1.387917,0.223530,-0.599655,-4.647825,0
26,0.917894,1.392942,0.211640,-0.510677,-4.648218,0
27,0.621068,0.880341,0.890694,-0.956190,-2.710330,1
28,0.621064,0.880343,0.890767,-0.954919,-2.710333,1
29,0.621184,0.884482,0.917140,-0.952163,-2.710943,1
30,0.621193,0.884482,0.917140,-0.952163,-2.710943,1
31,0.621068,1.130037,0.884997,-0.666265,-3.494509,0
32,0.619990,1.130037,0.893003,-0.674787,-3.490352,0
33,0.621068,1.130037,0.885114,-0.666265,-3.494509,0
34,0.370675,0.630370,0.972322,-0.977161,-2.256255,1
35,0.370208,0.628340,0.890341,-0.976152,-2.301480,1
36,0.789412,1.434178,1.409819,-0.981230,-2.139100,1
37,0.621068,0.865940,0.890694,-0.962847,-2.657710,1
38,0.383382,0.631375,0.926504,-0.973003,-2.335401,1
39,0.611426,0.982362,1.437510,-0.990646,-1.847364,0
