Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive
0,0.352692,1.104969,3.555910,-0.737707,-1.881077,-0.000000
1,0.389729,0.711215,1.715261,-0.996431,-2.358275,-10.734127
2,0.506443,1.694641,3.545619,-0.963614,-1.573475,-10.734127
3,0.353420,1.104969,3.555910,-0.769857,-1.885231,-10.734127
4,0.352692,1.093315,3.555910,-0.861737,-1.881077,-10.734127
5,0.386450,1.611001,4.818493,-0.873186,-1.270713,-10.734127
6,0.352692,1.104969,3.555910,-0.737707,-1.881077,-0.000000
7,0.389729,0.711215,1.715261,-0.996431,-2.358275,-10.734127
8,0.554621,0.720861,0.152324,-0.992006,-2.605837,-10.981856
9,0.506443,1.694641,3.545619,-0.963614,-1.573475,-10.734127
10,0.352692,1.093315,3.555910,-0.861737,-1.881077,-10.734127
11,0.354633,1.106848,3.555910,-0.805677,-1.894397,-10.981856
12,0.384853,1.619083,4.818493,-0.951157,-1.268358,-10.981856
13,0.316204,0.688097,1.353947,-0.938653,-1.495365,-10.981856
14,0.353420,1.104969,3.555910,-0.769857,-1.885231,-10.734127
15,0.352542,1.107181,3.564440,-0.732881,-1.880339,-10.981856
16,0.386450,1.611001,4.818493,-0.873186,-1.270713,-10.734127
17,0.386450,1.611001,4.847013,-0.756461,-1.270713,-10.981856
18,0.352692,1.104969,3.555910,-0.737707,-1.881077,-0.000000
19,0.389729,0.711215,1.715261,-0.996431,-2.358275,-10.734127
20,0.554621,0.720861,0.152324,-0.992006,-2.605837,-10.981856
21,0.389729,0.725398,1.715261,-0.925120,-2.300013,-11.805178
22,0.386425,0.711215,1.715261,-0.989255,-2.289995,-11.805178
23,0.385060,0.711215,1.715261,-0.981341,-2.285120,-11.805178
24,0.506443,1.694641,3.545619,-0.963614,-1.573475,-10.734127
25,0.354633,0.728819,0.905252,-0.753985,-1.946515,-11.805178
26,0.356607,1.105181,3.555910,-0.904746,-1.907562,-11.805178
27,0.503256,1.694429,3.545619,-0.977981,-1.569995,-11.805178
28,0.384853,1.619083,4.818493,-0.951157,-1.268358,-10.981856
29,0.352692,1.093315,3.555910,-0.861737,-1.881077,-10.734127
30,0.354633,1.106848,3.555910,-0.805677,-1.894397,-10.981856
31,0.316204,0.688097,1.353947,-0.938653,-1.495365,-10.981856
32,0.352374,1.093315,3.555910,-0.826981,-1.887702,-11.805178
33,0.389729,0.711215,1.715261,-0.996431,-2.358275,-10.734127
34,0.554621,0.720861,0.152324,-0.992006,-2.605837,-10.981856
35,0.389729,0.725398,1.715261,-0.925120,-2.300013,-11.805178
36,0.386425,0.711215,1.715261,-0.989255,-2.289995,-11.805178
37,0.356607,0.976189,3.671954,-0.996765,-1.201478,-11.557674
38,0.389729,0.711215,1.613687,-0.968349,-2.300013,-11.557674
39,0.385060,0.711215,1.715261,-0.981341,-2.285120,-11.805178
40,0.385060,0.711215,1.780237,-0.982705,-1.268397,-11.557674
41,0.389729,0.724258,1.715261,-0.937439,-2.300013,-11.557674
42,0.354633,0.728819,0.905252,-0.753985,-1.946515,-11.805178
43,0.356607,1.105181,3.555910,-0.904746,-1.907562,-11.805178
44,0.503256,1.694429,3.545619,-0.977981,-1.569995,-11.805178
45,0.384982,0.711215,1.715261,-0.979699,-2.285120,-11.557674
46,0.389806,0.725398,1.715261,-0.927310,-2.300013,-11.557674
47,0.352692,1.093315,3.555910,-0.861737,-1.881077,-10.734127
48,0.554621,0.720861,0.152324,-0.992006,-2.605837,-10.981856
49,0.389729,0.725398,1.715261,-0.925120,-2.300013,-11.805178
50,0.386425,0.711215,1.715261,-0.989255,-2.289995,-11.805178
51,0.356607,0.976189,3.671954,-0.996765,-1.201478,-11.557674
52,0.423970,0.701659,1.335598,-0.991791,-2.377681,-11.734806
53,0.389729,0.711126,1.715261,-0.996432,-2.358275,-11.734806
54,0.550220,0.720821,0.165257,-0.975809,-2.594235,-11.734806
55,0.385060,0.711215,1.715261,-0.981341,-2.285120,-11.805178
56,0.389729,0.711215,1.715261,-0.996431,-2.358275,-10.734127
57,0.385060,0.676934,1.715261,-0.989771,-1.268397,-11.734806
58,0.388358,0.711215,1.709809,-0.979286,-2.294958,-11.734806
59,0.389729,0.711215,1.613687,-0.968349,-2.300013,-11.557674
60,0.389729,0.725487,1.715261,-0.924117,-2.300013,-11.734806
61,0.389729,0.724258,1.715261,-0.937439,-2.300013,-11.557674
62,0.354633,0.728819,0.905252,-0.753985,-1.946515,-11.805178
63,0.503256,1.694429,3.545619,-0.977981,-1.569995,-11.805178
64,0.356607,1.105181,3.555910,-0.904746,-1.907562,-11.805178
65,0.385060,0.711215,1.780237,-0.982705,-1.268397,-11.557674
66,0.384982,0.711215,1.715261,-0.979699,-2.285120,-11.557674
67,0.554621,0.720861,0.152324,-0.992006,-2.605837,-10.981856
68,0.389729,0.725398,1.715261,-0.925120,-2.300013,-11.805178
69,0.386425,0.711215,1.715261,-0.989255,-2.289995,-11.805178
70,0.356607,0.976189,3.671954,-0.996765,-1.201478,-11.557674
71,0.423970,0.701659,1.335598,-0.991791,-2.377681,-11.734806
72,0.389729,0.711126,1.715261,-0.996432,-2.358275,-11.734806
73,0.550220,0.720821,0.165257,-0.975809,-2.594235,-11.734806
74,0.393598,0.649334,1.597562,-0.997414,-1.294499,-11.244159
75,0.550220,0.720821,0.104209,-0.976158,-2.594235,-11.244159
76,0.385060,0.711215,1.715261,-0.981341,-2.285120,-11.805178
77,0.423970,0.702154,1.335598,-0.991778,-2.377681,-11.244159
78,0.385060,0.676934,1.715261,-0.989771,-1.268397,-11.734806
79,0.388358,0.711215,1.709809,-0.979286,-2.294958,-11.734806
80,0.389729,0.711135,1.711337,-0.996432,-2.358275,-11.244159
81,0.389729,0.711215,1.613687,-0.968349,-2.300013,-11.557674
82,0.389729,0.725487,1.715261,-0.924117,-2.300013,-11.734806
83,0.389729,0.711215,1.715261,-0.996431,-2.358275,-10.734127
84,0.354633,0.728819,0.905252,-0.753985,-1.946515,-11.805178
85,0.356607,1.105181,3.555910,-0.904746,-1.907562,-11.805178
86,0.389729,0.724258,1.715261,-0.937439,-2.300013,-11.557674
87,0.503256,1.694429,3.545619,-0.977981,-1.569995,-11.805178
88,0.554621,0.720861,0.152324,-0.992006,-2.605837,-10.981856
89,0.389729,0.725398,1.715261,-0.925120,-2.300013,-11.805178
90,0.386425,0.711215,1.715261,-0.989255,-2.289995,-11.805178
91,0.356607,0.976189,3.671954,-0.996765,-1.201478,-11.557674
92,0.423970,0.701659,1.335598,-0.991791,-2.377681,-11.734806
93,0.389729,0.711126,1.715261,-0.996432,-2.358275,-11.734806
94,0.550220,0.720821,0.165257,-0.975809,-2.594235,-11.734806
95,0.393598,0.649334,1.597562,-0.997414,-1.294499,-11.244159
96,0.550220,0.720821,0.104209,-0.976158,-2.594235,-11.244159
97,0.423970,0.707872,1.335598,-0.993889,-2.363502,-8.440141
98,0.459279,0.712835,1.280754,-0.997558,-1.473404,-8.440141
99,0.389842,0.711126,1.715261,-0.997137,-2.358669,-8.440141
100,0.554621,0.720861,0.170269,-0.991767,-2.605837,-8.440141
101,0.385060,0.711215,1.715261,-0.981341,-2.285120,-11.805178
102,0.423970,0.702154,1.335598,-0.991778,-2.377681,-11.244159
103,0.385060,0.676934,1.715261,-0.989771,-1.268397,-11.734806
104,0.388358,0.711215,1.709809,-0.979286,-2.294958,-11.734806
105,0.389729,0.711135,1.711337,-0.996432,-2.358275,-11.244159
106,0.389729,0.711215,1.613687,-0.968349,-2.300013,-11.557674
107,0.389729,0.725487,1.715261,-0.924117,-2.300013,-11.734806
108,0.389729,0.711215,1.986131,-0.996518,-1.278699,-8.440141
109,0.554621,0.720861,0.152324,-0.992006,-2.605837,-10.981856
110,0.389729,0.725398,1.715261,-0.925120,-2.300013,-11.805178
111,0.386425,0.711215,1.715261,-0.989255,-2.289995,-11.805178
112,0.356607,0.976189,3.671954,-0.996765,-1.201478,-11.557674
113,0.423970,0.701659,1.335598,-0.991791,-2.377681,-11.734806
114,0.389729,0.711126,1.715261,-0.996432,-2.358275,-11.734806
115,0.550220,0.720821,0.165257,-0.975809,-2.594235,-11.734806
116,0.393598,0.649334,1.597562,-0.997414,-1.294499,-11.244159
117,0.550220,0.720821,0.104209,-0.976158,-2.594235,-11.244159
118,0.423970,0.707872,1.335598,-0.993889,-2.363502,-8.440141
119,0.459279,0.712835,1.280754,-0.997558,-1.473404,-8.440141
120,0.389842,0.711126,1.715261,-0.997137,-2.358669,-8.440141
121,0.628023,0.907710,1.019151,-0.928913,-2.725962,-10.288119
122,0.554621,0.720861,0.170269,-0.991767,-2.605837,-8.440141
123,0.550220,0.720821,0.114081,-0.976236,-2.594235,-10.288119
124,0.385060,0.711215,1.715261,-0.981341,-2.285120,-11.805178
125,0.423970,0.702154,1.335598,-0.991778,-2.377681,-11.244159
126,0.385060,0.676934,1.715261,-0.989771,-1.268397,-11.734806
127,0.388358,0.711215,1.709809,-0.979286,-2.294958,-11.734806
128,0.389729,0.711135,1.711337,-0.996432,-2.358275,-11.244159
129,0.389729,0.711215,1.613687,-0.968349,-2.300013,-11.557674
130,0.389729,0.725487,1.715261,-0.924117,-2.300013,-11.734806
131,0.389729,0.711215,1.986131,-0.996518,-1.278699,-8.440141
132,0.554621,0.720861,0.152324,-0.992006,-2.605837,-10.981856
133,0.389729,0.725398,1.715261,-0.925120,-2.300013,-11.805178
134,0.386425,0.711215,1.715261,-0.989255,-2.289995,-11.805178
135,0.356607,0.976189,3.671954,-0.996765,-1.201478,-11.557674
136,0.423970,0.701659,1.335598,-0.991791,-2.377681,-11.734806
137,0.389729,0.711126,1.715261,-0.996432,-2.358275,-11.734806
138,0.550220,0.720821,0.165257,-0.975809,-2.594235,-11.734806
139,0.393598,0.649334,1.597562,-0.997414,-1.294499,-11.244159
140,0.550220,0.720821,0.104209,-0.976158,-2.594235,-11.244159
141,0.423970,0.707872,1.335598,-0.993889,-2.363502,-8.440141
142,0.459279,0.712835,1.280754,-0.997558,-1.473404,-8.440141
143,0.389842,0.711126,1.715261,-0.997137,-2.358669,-8.440141
144,0.628023,0.907710,1.019151,-0.928913,-2.725962,-10.288119
145,0.628023,0.907710,1.025516,-0.940783,-2.735746,-8.112993
146,0.459279,0.712875,1.280490,-0.997514,-1.473404,-8.112993
147,0.385060,0.676934,1.715261,-0.989771,-1.268397,-11.734806
148,0.389729,0.725487,1.715261,-0.924117,-2.300013,-11.734806
149,0.550220,0.720821,0.114081,-0.976236,-2.594235,-10.288119
150,0.385060,0.711215,1.715261,-0.981341,-2.285120,-11.805178
151,0.423970,0.702154,1.335598,-0.991778,-2.377681,-11.244159
152,0.389729,0.711215,1.613687,-0.968349,-2.300013,-11.557674
153,0.423970,0.702114,1.335862,-0.991779,-2.377681,-8.112993
154,0.554621,0.720861,0.152324,-0.992006,-2.605837,-10.981856
155,0.389729,0.725398,1.715261,-0.925120,-2.300013,-11.805178
156,0.386425,0.711215,1.715261,-0.989255,-2.289995,-11.805178
157,0.356607,0.976189,3.671954,-0.996765,-1.201478,-11.557674
158,0.423970,0.701659,1.335598,-0.991791,-2.377681,-11.734806
159,0.389729,0.711126,1.715261,-0.996432,-2.358275,-11.734806
160,0.550220,0.720821,0.165257,-0.975809,-2.594235,-11.734806
161,0.393598,0.649334,1.597562,-0.997414,-1.294499,-11.244159
162,0.550220,0.720821,0.104209,-0.976158,-2.594235,-11.244159
163,0.423970,0.707872,1.335598,-0.993889,-2.363502,-8.440141
164,0.459279,0.712835,1.280754,-0.997558,-1.473404,-8.440141
165,0.389842,0.711126,1.715261,-0.997137,-2.358669,-8.440141
166,0.628023,0.907710,1.019151,-0.928913,-2.725962,-10.288119
167,0.628023,0.907710,1.025516,-0.940783,-2.735746,-8.112993
168,0.385060,0.676934,1.715261,-0.989771,-1.268397,-11.734806
169,0.459279,0.712835,1.280754,-0.997558,-1.473404,-7.975372
170,0.550220,0.720821,0.114081,-0.976236,-2.594235,-10.288119
171,0.389729,0.725487,1.715261,-0.924117,-2.300013,-11.734806
172,0.385060,0.711215,1.715261,-0.981341,-2.285120,-11.805178
173,0.459279,0.712875,1.280490,-0.997514,-1.473404,-8.112993
174,0.423970,0.702154,1.335598,-0.991778,-2.377681,-11.244159
175,0.554621,0.720861,0.152324,-0.992006,-2.605837,-10.981856
176,0.389729,0.725398,1.715261,-0.925120,-2.300013,-11.805178
177,0.386425,0.711215,1.715261,-0.989255,-2.289995,-11.805178
178,0.356607,0.976189,3.671954,-0.996765,-1.201478,-11.557674
179,0.423970,0.701659,1.335598,-0.991791,-2.377681,-11.734806
180,0.389729,0.711126,1.715261,-0.996432,-2.358275,-11.734806
181,0.550220,0.720821,0.165257,-0.975809,-2.594235,-11.734806
182,0.393598,0.649334,1.597562,-0.997414,-1.294499,-11.244159
183,0.550220,0.720821,0.104209,-0.976158,-2.594235,-11.244159
184,0.423970,0.707872,1.335598,-0.993889,-2.363502,-8.440141
185,0.459279,0.712835,1.280754,-0.997558,-1.473404,-8.440141
186,0.389842,0.711126,1.715261,-0.997137,-2.358669,-8.440141
187,0.628023,0.907710,1.019151,-0.928913,-2.725962,-10.288119
188,0.628023,0.907710,1.025516,-0.940783,-2.735746,-8.112993
189,0.356607,0.963285,3.655514,-0.996457,-1.201478,-8.925678
190,0.459279,0.712835,1.280754,-0.997558,-1.473404,-7.975372
191,0.393598,0.647157,1.597562,-0.994257,-1.294499,-8.925678
192,0.550220,0.720821,0.114081,-0.976236,-2.594235,-10.288119
193,0.423970,0.901790,1.433104,-0.786824,-2.689672,-8.925678
194,0.385060,0.711215,1.715261,-0.981341,-2.285120,-11.805178
195,0.423970,0.702154,1.335598,-0.991778,-2.377681,-11.244159
196,0.459279,0.712875,1.280490,-0.997514,-1.473404,-8.112993
197,0.554621,0.720861,0.152324,-0.992006,-2.605837,-10.981856
198,0.389729,0.725398,1.715261,-0.925120,-2.300013,-11.805178
199,0.386425,0.711215,1.715261,-0.989255,-2.289995,-11.805178
200,0.356607,0.976189,3.671954,-0.996765,-1.201478,-11.557674
201,0.423970,0.701659,1.335598,-0.991791,-2.377681,-11.734806
202,0.389729,0.711126,1.715261,-0.996432,-2.358275,-11.734806
203,0.550220,0.720821,0.165257,-0.975809,-2.594235,-11.734806
204,0.393598,0.649334,1.597562,-0.997414,-1.294499,-11.244159
205,0.550220,0.720821,0.104209,-0.976158,-2.594235,-11.244159
206,0.423970,0.707872,1.335598,-0.993889,-2.363502,-8.440141
207,0.459279,0.712835,1.280754,-0.997558,-1.473404,-8.440141
208,0.389842,0.711126,1.715261,-0.997137,-2.358669,-8.440141
209,0.628023,0.907710,1.019151,-0.928913,-2.725962,-10.288119
210,0.628023,0.907710,1.025516,-0.940783,-2.735746,-8.112993
211,0.554621,0.721231,0.152324,-0.992052,-2.605837,-8.255754
212,0.430799,0.703780,1.195240,-0.995296,-2.364686,-8.255754
213,0.356607,0.963285,3.655514,-0.996457,-1.201478,-8.925678
214,0.459279,0.712835,1.284907,-0.997558,-1.473404,-8.255754
215,0.550220,0.720821,0.114081,-0.976236,-2.594235,-10.288119
216,0.385060,0.711215,1.715261,-0.981341,-2.285120,-11.805178
217,0.548896,0.759250,0.504139,-0.961001,-2.603908,-8.255754
218,0.554621,0.720861,0.152324,-0.992006,-2.605837,-10.981856
219,0.389729,0.725398,1.715261,-0.925120,-2.300013,-11.805178
220,0.386425,0.711215,1.715261,-0.989255,-2.289995,-11.805178
221,0.356607,0.976189,3.671954,-0.996765,-1.201478,-11.557674
222,0.423970,0.701659,1.335598,-0.991791,-2.377681,-11.734806
223,0.389729,0.711126,1.715261,-0.996432,-2.358275,-11.734806
224,0.550220,0.720821,0.165257,-0.975809,-2.594235,-11.734806
225,0.393598,0.649334,1.597562,-0.997414,-1.294499,-11.244159
226,0.550220,0.720821,0.104209,-0.976158,-2.594235,-11.244159
227,0.389842,0.711126,1.715261,-0.997137,-2.358669,-8.440141
228,0.628023,0.907710,1.019151,-0.928913,-2.725962,-10.288119
229,0.628023,0.907710,1.025516,-0.940783,-2.735746,-8.112993
230,0.554621,0.721231,0.152324,-0.992052,-2.605837,-8.255754
231,0.430799,0.703780,1.195240,-0.995296,-2.364686,-8.255754
232,0.423981,0.701652,1.284909,-0.995425,-2.363556,-8.495198
233,0.628023,0.907710,1.002637,-0.931061,-2.808140,-8.495198
234,0.459268,0.712841,1.335596,-0.998893,-1.473404,-8.495198
235,0.459279,0.720788,1.390807,-0.998687,-1.473404,-8.495198
236,0.356607,0.963285,3.655514,-0.996457,-1.201478,-8.925678
237,0.548896,0.759250,0.504139,-0.961001,-2.603908,-8.255754
238,0.550220,0.720821,0.114081,-0.976236,-2.594235,-10.288119
239,0.385060,0.711215,1.715261,-0.981341,-2.285120,-11.805178
240,0.554621,0.720861,0.152324,-0.992006,-2.605837,-10.981856
241,0.389729,0.725398,1.715261,-0.925120,-2.300013,-11.805178
242,0.386425,0.711215,1.715261,-0.989255,-2.289995,-11.805178
243,0.356607,0.976189,3.671954,-0.996765,-1.201478,-11.557674
244,0.423970,0.701659,1.335598,-0.991791,-2.377681,-11.734806
245,0.389729,0.711126,1.715261,-0.996432,-2.358275,-11.734806
246,0.550220,0.720821,0.165257,-0.975809,-2.594235,-11.734806
247,0.393598,0.649334,1.597562,-0.997414,-1.294499,-11.244159
248,0.550220,0.720821,0.104209,-0.976158,-2.594235,-11.244159
249,0.389842,0.711126,1.715261,-0.997137,-2.358669,-8.440141
250,0.628023,0.907710,1.019151,-0.928913,-2.725962,-10.288119
251,0.628023,0.907710,1.025516,-0.940783,-2.735746,-8.112993
252,0.554621,0.721231,0.152324,-0.992052,-2.605837,-8.255754
253,0.628023,0.907710,1.002637,-0.931061,-2.808140,-8.495198
