Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,7.520201,3.041423,15.028480,-0.966783,0.846203,0.000000
1,-1.729343,-5.122638,18.196207,-0.988006,0.791953,0.000000
2,-7.132300,5.416312,11.823875,-0.953594,0.787324,0.000000
3,-6.088980,-3.069625,5.313848,-0.999996,0.825940,0.000000
4,-6.657474,-4.979218,8.512930,-0.982352,0.805882,0.000000
5,-5.656970,0.924017,2.917683,-1.000000,0.807782,0.000000
6,5.438005,1.049427,7.213737,-0.999952,0.799333,0.000000
7,3.474643,7.968215,3.732465,-0.996474,0.770020,0.000000
8,-7.459725,-6.414686,18.550713,-0.999940,0.806240,0.000000
9,-6.251788,2.056054,18.794363,-0.999976,0.821716,0.000000
10,3.844214,4.494120,7.108824,-0.995933,0.766887,0.000000
11,3.958944,-7.687075,18.908385,-0.994551,0.778059,0.000000
12,7.175539,6.715812,0.678842,-0.965415,0.762582,0.000000
13,-5.966352,1.213483,5.498120,-0.999134,0.837651,0.000000
14,-3.946914,2.719517,3.032320,-1.000000,0.799174,0.000000
15,3.426456,7.039657,18.331221,-0.999386,0.787704,0.000000
16,4.923771,-6.174275,6.581435,-0.999983,0.838503,0.000000
17,6.135123,-5.659976,17.527993,-0.998599,0.821915,0.000000
18,-2.251975,-1.606076,14.546762,-0.955096,0.765626,0.000000
19,3.047004,6.849980,18.363936,-0.999259,0.785953,0.000000
20,1.584478,-5.991402,4.266515,-0.997695,0.836249,0.000000
21,3.842153,4.465723,3.790054,-0.969084,0.772260,0.000000
22,-6.234128,-3.448760,6.665730,-0.999920,0.832076,0.000000
23,6.073075,5.329213,4.206874,-0.979457,0.776189,0.000000
24,-6.661567,-6.528111,7.377962,-0.999970,0.834602,0.000000
25,7.607716,-4.932972,7.483573,-0.998623,0.838222,0.000000
26,-2.534560,-5.528294,4.022400,-0.999987,0.831686,0.000000
27,-7.920862,6.761638,7.836688,-0.991826,0.871925,0.000000
28,-6.058018,5.728335,19.449687,-0.999902,0.812240,0.000000
29,-7.127289,-5.411442,13.850456,-0.991821,0.739681,0.000000
30,5.360419,5.164846,6.536556,-0.999352,0.787610,0.000000
31,-7.082295,-3.489184,5.557312,-0.999772,0.847343,0.000000
32,-7.955055,1.670411,7.113783,-0.982393,0.802946,0.000000
33,-5.374443,-6.411893,3.865963,-0.999770,0.822596,0.000000
34,-6.715811,-6.889477,7.325450,-0.999994,0.838492,0.000000
35,-7.322260,-3.404354,9.227487,-0.990281,0.795346,0.000000
36,0.912713,-7.338939,20.117323,-0.999591,0.719650,0.000000
37,5.054321,2.128974,7.009322,-0.999598,0.783090,0.000000
38,4.415042,7.625613,4.716187,-0.951321,0.770182,0.000000
39,4.962564,-5.495936,9.012239,-0.995780,0.852990,0.000000
40,5.050126,-2.261411,12.635937,-0.998700,0.806113,0.000000
41,2.414502,4.715392,7.197639,-0.980242,0.780549,0.000000
42,5.108518,-3.185096,1.541109,-1.000000,0.792773,0.000000
43,-5.732643,-7.805226,19.865957,-1.000000,0.793219,0.000000
44,-4.589023,4.855193,11.820511,-0.995972,0.794009,0.000000
45,-5.468114,6.889541,17.724557,-0.999064,0.779378,0.000000
46,3.909734,3.069084,6.383303,-0.986506,0.772257,0.000000
47,-1.838089,-3.847341,20.038369,-0.952345,0.751253,0.000000
48,-1.382061,-7.545145,11.417344,-0.978507,0.823997,0.000000
49,-3.606980,3.449689,1.326998,-0.976823,0.785322,0.000000
50,3.105381,5.843153,3.786642,-0.993128,0.769198,0.000000
51,6.694901,6.549145,19.025352,-0.962820,0.806212,0.000000
52,-5.170032,-1.020815,4.642764,-0.999966,0.834394,0.000000
53,-1.901834,-6.767095,7.714638,-0.962796,0.781244,0.000000
54,7.238685,7.635574,0.012735,-0.966635,0.776327,0.000000
55,6.541693,2.452891,18.825255,-0.998776,0.788414,0.000000
