n_evals,cid
20,0.4090464576324364
40,0.3385250944756083
60,0.2874301705148062
80,0.27919552488693966
100,0.2781418236286183
120,0.27745569134854897
140,0.27729583945610387
160,0.2769293642542263
180,0.27673900434846466
200,0.27673900434846466
220,0.2766836355939243
240,0.2756476159860273
260,0.2755999986579923
280,0.2755969647388014
300,0.2755936246712131
320,0.2755936246712131
340,0.2755840399726464
360,0.2755840399726464
380,0.27547334668414797
400,0.27545173725120575
420,0.2746368011425087
440,0.2731138606580047
460,0.2731111466272039
480,0.2731067038926344
500,0.2731067038926344
520,0.27309211776257863
540,0.2730520782729454
560,0.272839758047224
580,0.2727375588927144
600,0.27272896723510914
620,0.27171280415151733
640,0.27171280415151733
660,0.27169772290964345
680,0.27169772290964345
700,0.2716095070930679
720,0.2716015755324308
740,0.2716015755324308
760,0.2716015755324308
780,0.2716015755324308
800,0.2716015755324308
820,0.2716015755324308
840,0.2716015755324308
860,0.2716015755324308
880,0.27158483026032226
900,0.2715185609628303
920,0.2715185609628303
940,0.27150850499145684
960,0.27150850499145684
980,0.27150850499145684
1000,0.27150850499145684
