Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-7.984850,6.985113,3.417038,-1.000000,0.831816,0.000000,1
1,-7.470072,7.225180,11.669909,-0.970492,0.700664,0.000000,1
2,-7.396344,-7.630480,15.519537,-0.509796,0.666487,0.000000,0
3,-6.146838,6.129650,2.815410,-0.999997,0.824676,0.000000,1
4,-5.622825,5.284003,2.599393,-0.999996,0.819719,0.000000,1
5,-4.706465,5.984154,2.828613,-0.998632,0.812048,0.000000,1
6,-4.562788,3.985776,3.414436,-0.999965,0.818613,0.000000,1
7,3.386540,-4.379535,2.372281,-0.999372,0.812664,0.000000,1
8,4.423633,-5.029744,1.809369,-0.999993,0.819495,0.000000,1
9,5.261459,-7.694312,16.095897,-0.991187,0.739861,0.000000,1
