RS_n_evals,RS_cid,RS_cid_sigma,NSGA-II-D_n_evals,NSGA-II-D_cid,NSGA-II-D_cid_sigma,NSGA-II_n_evals,NSGA-II_cid,NSGA-II_cid_sigma
100.0,0.6404612544840501,0.19033222809343875,100.0,0.570854323239475,0.0963470559892379,100.0,0.5433830542775947,0.09225892302437574
200.0,0.4712635849267245,0.10060204140531936,200.0,0.498210699058963,0.08845717032883506,200.0,0.4820783899292359,0.050154826731188394
300.0,0.3949197556268089,0.07627343662150855,300.0,0.47142164303993433,0.08230417483953816,300.0,0.4755542071344284,0.04831487337763081
400.0,0.35572408180494924,0.06724610600652255,400.0,0.45177410473483137,0.09302285269439255,400.0,0.4703622456085349,0.05141283607379164
500.0,0.3349580779724645,0.06316125987810076,500.0,0.43383635980129354,0.09410877323080494,500.0,0.4698106856150064,0.051531707793485704
600.0,0.32077172016602923,0.05588490871796015,600.0,0.4233582165709312,0.10397226516838189,600.0,0.46932118479633517,0.05176582178129665
700.0,0.31060162557988524,0.05180317640518757,700.0,0.4090045949567254,0.1116183003406756,700.0,0.468264650554314,0.05034270791108685
800.0,0.2998038332725983,0.04627430241490933,800.0,0.4008106849883498,0.11216627224785176,800.0,0.4681168302437535,0.05026033297729321
900.0,0.28500527460823616,0.03986534904367618,900.0,0.391880462418233,0.1076986266282077,900.0,0.4679289657829358,0.050104353881086514
1000.0,0.276856352981416,0.0374226094241945,1000.0,0.37682348098421314,0.09788565574801973,1000.0,0.46740774001890184,0.04989303755753616
