n_evals,cid
40,1
80,1
120,0.5302231803502667
160,0.5302231803502667
200,0.5302231803502667
240,0.5276842067312033
280,0.5266538995914718
320,0.5266431017262673
360,0.5236785646568509
400,0.5226814775337785
440,0.5224716873859835
480,0.5224716873859835
520,0.5224716873859835
560,0.5224627094170964
600,0.5220154411952311
640,0.5219926885532764
680,0.5177406929507467
720,0.5177406929507467
760,0.5177361815636725
800,0.38943128831523405
840,0.38943128831523405
880,0.3869562322400912
920,0.3868528674040788
960,0.3857321898041893
1000,0.3857248019868934
1040,0.38572390980304705
1080,0.36808075940079393
1120,0.3675805888079139
1160,0.3664728888517327
1200,0.3664475740700495
1240,0.366405372615609
1280,0.366405372615609
1320,0.36637189134574577
1360,0.36637189134574577
1400,0.3663068265778046
1440,0.3606769771895948
1480,0.3606769771895948
1520,0.35964794791697097
1560,0.359625663058308
1600,0.35905628519766936
1640,0.35897212704131204
1680,0.3589570052619716
1720,0.3589570052619716
1760,0.35895109846803586
1800,0.3589433653898764
1840,0.3588923791956906
1880,0.3588923791956906
1920,0.3588923791956906
1960,0.3588923791956906
2000,0.358891201250462
