n_evals,cid
40,0.3834560682789667
80,0.3490085420127014
120,0.2643126865260615
160,0.26399271712979144
200,0.22837143262999196
240,0.2100392570429876
280,0.20847239454425262
320,0.20784939831652074
360,0.20572728197244586
400,0.2000141813390012
440,0.19998786829441378
480,0.1999837926752168
520,0.19998352722971266
560,0.19989191363576683
600,0.19989191363576683
640,0.1996400731933977
680,0.19949165175438072
720,0.1951728482313161
760,0.19502923664487262
800,0.19491140069595475
840,0.19490893617098065
880,0.19490501148931177
920,0.19490499803018208
960,0.19390576972084958
1000,0.1938921438131098
1040,0.1937427789401944
1080,0.1937427789401944
1120,0.1937427789401944
1160,0.1937427789401944
1200,0.1937427789401944
1240,0.1937427789401944
1280,0.19372235016456657
1320,0.19369952226099144
1360,0.19369952226099144
1400,0.19051127022013054
1440,0.19051127022013054
1480,0.19051127022013054
1520,0.19051127022013054
1560,0.19051127022013054
1600,0.19047467300903367
1640,0.19047467300903367
1680,0.18994880825016883
1720,0.18994880825016883
1760,0.189901805393359
1800,0.1898948673503422
1840,0.1898948673503422
1880,0.18989467756502879
1920,0.18989467756502879
1960,0.18989467756502879
2000,0.1898750181730816
