Index,Ego_HostVelGain,Other_Velocity_mps,Other_Time_s,Fitness_Min Adapted Distance,Fitness_Velocity At Min Adapted Distance,Fitness_Distance Archive
0,0.776534,1.986082,1.977408,-0.974046,-2.106109,-8.249213
1,0.458016,0.777093,1.483930,-0.960701,-2.411718,-8.249213
2,0.431795,0.732291,1.483930,-0.958939,-2.309718,-8.249213
3,0.776534,1.986082,1.977408,-0.974046,-2.106109,-8.249213
4,0.458016,0.777093,1.483930,-0.960701,-2.411718,-8.249213
5,0.431795,0.735276,1.465827,-0.959721,-2.309718,-9.516981
6,0.776534,1.986082,1.977408,-0.974046,-2.106109,-8.249213
7,0.458016,0.777093,1.483930,-0.960701,-2.411718,-8.249213
8,0.431795,0.735276,1.465827,-0.959721,-2.309718,-9.516981
9,0.467614,0.770733,1.370011,-0.979981,-2.463805,-6.405236
10,0.431795,0.735276,1.465827,-0.959721,-2.309718,-9.516981
11,0.467614,0.770733,1.370011,-0.979981,-2.463805,-6.405236
12,0.458016,0.777093,1.461333,-0.960946,-2.411718,-9.310292
13,0.776534,1.986082,1.979548,-0.974046,-2.106109,-9.310292
14,0.776534,1.986082,1.977408,-0.974046,-2.106109,-8.249213
15,0.431795,0.735276,1.465827,-0.959721,-2.309718,-9.516981
16,0.467614,0.770733,1.370011,-0.979981,-2.463805,-6.405236
17,0.458016,0.777093,1.461333,-0.960946,-2.411718,-9.310292
18,0.776534,1.986082,1.979548,-0.974046,-2.106109,-9.310292
19,0.467877,0.770733,1.368821,-0.974470,-2.451132,-8.277839
20,0.621482,0.876899,0.847362,-0.943175,-2.711653,-8.277839
21,0.431795,0.735276,1.465827,-0.959721,-2.309718,-9.516981
22,0.458016,0.777093,1.461333,-0.960946,-2.411718,-9.310292
23,0.776534,1.986082,1.979548,-0.974046,-2.106109,-9.310292
24,0.467877,0.770733,1.368821,-0.974470,-2.451132,-8.277839
25,0.621482,0.876899,0.847362,-0.943175,-2.711653,-8.277839
26,0.467614,0.770466,1.370011,-0.980271,-2.463805,-7.342937
27,0.638204,0.871475,0.847362,-0.963135,-2.733057,-7.342937
28,0.467877,0.770733,1.368821,-0.974470,-2.451132,-8.277839
29,0.467614,0.770466,1.370011,-0.980271,-2.463805,-7.342937
30,0.431795,0.735276,1.465827,-0.959721,-2.309718,-9.516981
31,0.471849,0.732091,1.030600,-0.969755,-2.464539,-7.961844
32,0.467989,0.770466,1.370011,-0.977909,-2.451463,-7.961844
33,0.776534,1.986082,1.979548,-0.974046,-2.106109,-9.310292
34,0.458016,0.777093,1.461333,-0.960946,-2.411718,-9.310292
35,0.621482,0.876899,0.847362,-0.943175,-2.711653,-8.277839
36,0.638204,0.871475,0.847362,-0.963135,-2.733057,-7.342937
37,0.457750,0.777093,1.461333,-0.980281,-2.502616,-6.436774
38,0.638204,0.871475,0.847362,-0.963135,-2.733057,-7.342937
39,0.467877,0.770733,1.368821,-0.974470,-2.451132,-8.277839
40,0.431795,0.735276,1.465827,-0.959721,-2.309718,-9.516981
41,0.776534,1.986082,1.979548,-0.974046,-2.106109,-9.310292
42,0.458016,0.777093,1.461333,-0.960946,-2.411718,-9.310292
43,0.621482,0.876899,0.847362,-0.943175,-2.711653,-8.277839
44,0.471849,0.732091,1.030600,-0.969755,-2.464539,-7.961844
45,0.467989,0.770466,1.370011,-0.977909,-2.451463,-7.961844
46,0.638204,0.871475,0.847362,-0.963135,-2.733057,-7.342937
47,0.431795,0.735276,1.465827,-0.959721,-2.309718,-9.516981
48,0.776534,1.986082,1.979548,-0.974046,-2.106109,-9.310292
49,0.458016,0.777093,1.461333,-0.960946,-2.411718,-9.310292
50,0.621482,0.876899,0.847362,-0.943175,-2.711653,-8.277839
51,0.467116,0.732291,1.019659,-0.987955,-2.461964,-8.569137
52,0.457750,0.776757,1.461333,-0.981066,-2.502616,-8.569137
53,0.474081,0.732607,0.883743,-0.987215,-2.475034,-8.569137
54,0.457750,0.777093,1.461333,-0.980281,-2.502616,-6.436774
55,0.467877,0.770733,1.363894,-0.974470,-2.451132,-8.569137
56,0.471849,0.732091,1.030600,-0.969755,-2.464539,-7.961844
57,0.638204,0.871475,0.847362,-0.963135,-2.733057,-7.342937
58,0.431795,0.735276,1.465827,-0.959721,-2.309718,-9.516981
59,0.776534,1.986082,1.979548,-0.974046,-2.106109,-9.310292
60,0.458016,0.777093,1.461333,-0.960946,-2.411718,-9.310292
61,0.621482,0.876899,0.847362,-0.943175,-2.711653,-8.277839
62,0.467116,0.732291,1.019659,-0.987955,-2.461964,-8.569137
63,0.457750,0.776757,1.461333,-0.981066,-2.502616,-8.569137
64,0.474081,0.732607,0.883743,-0.987215,-2.475034,-8.569137
65,0.467877,0.770733,1.363894,-0.974470,-2.451132,-8.569137
66,0.638204,0.871475,0.847362,-0.963135,-2.733057,-7.342937
67,0.431795,0.735276,1.465827,-0.959721,-2.309718,-9.516981
68,0.776534,1.986082,1.979548,-0.974046,-2.106109,-9.310292
69,0.458016,0.777093,1.461333,-0.960946,-2.411718,-9.310292
70,0.621482,0.876899,0.847362,-0.943175,-2.711653,-8.277839
71,0.467116,0.732291,1.019659,-0.987955,-2.461964,-8.569137
72,0.457750,0.776757,1.461333,-0.981066,-2.502616,-8.569137
73,0.474081,0.732607,0.883743,-0.987215,-2.475034,-8.569137
74,0.457812,0.757142,1.405641,-0.980769,-2.503258,-5.627366
75,0.460304,0.727605,1.008024,-0.985825,-2.484383,-5.627366
76,0.638204,0.871475,0.847362,-0.963135,-2.733057,-7.342937
77,0.431795,0.735276,1.465827,-0.959721,-2.309718,-9.516981
78,0.776534,1.986082,1.979548,-0.974046,-2.106109,-9.310292
79,0.458016,0.777093,1.461333,-0.960946,-2.411718,-9.310292
80,0.621482,0.876899,0.847362,-0.943175,-2.711653,-8.277839
81,0.467116,0.732291,1.019659,-0.987955,-2.461964,-8.569137
82,0.457750,0.776757,1.461333,-0.981066,-2.502616,-8.569137
83,0.474081,0.732607,0.883743,-0.987215,-2.475034,-8.569137
84,0.457812,0.757142,1.405641,-0.980769,-2.503258,-5.627366
85,0.460304,0.727605,1.019134,-0.986914,-2.484383,-5.873335
86,0.638204,0.871475,0.847362,-0.963135,-2.733057,-7.342937
87,0.431795,0.735276,1.465827,-0.959721,-2.309718,-9.516981
88,0.776534,1.986082,1.979548,-0.974046,-2.106109,-9.310292
89,0.458016,0.777093,1.461333,-0.960946,-2.411718,-9.310292
90,0.621482,0.876899,0.847362,-0.943175,-2.711653,-8.277839
91,0.467116,0.732291,1.019659,-0.987955,-2.461964,-8.569137
92,0.457750,0.776757,1.461333,-0.981066,-2.502616,-8.569137
93,0.474081,0.732607,0.883743,-0.987215,-2.475034,-8.569137
94,0.457812,0.757142,1.405641,-0.980769,-2.503258,-5.627366
