n_evals,cid
40,1
80,0.5244003131416007
120,0.5212524392027887
160,0.5170269357439765
200,0.4928389899456863
240,0.4913983399589492
280,0.4913983399589492
320,0.491307466909698
360,0.4912963079446793
400,0.4827048396114469
440,0.4827048396114469
480,0.4827048396114469
520,0.45991183425566995
560,0.38346139909271804
600,0.38346139909271804
640,0.38346139909271804
680,0.38346139909271804
720,0.38225709645578754
760,0.37219977170213203
800,0.37219977170213203
840,0.37219977170213203
880,0.37219977170213203
920,0.37219977170213203
960,0.37219977170213203
1000,0.37219977170213203
1040,0.37219977170213203
1080,0.3715347199368266
1120,0.3715347199368266
1160,0.3715347199368266
1200,0.3715347199368266
1240,0.37130436911763565
1280,0.37130436911763565
1320,0.37130436911763565
1360,0.37130436911763565
1400,0.37130436911763565
1440,0.37130436911763565
1480,0.37130436911763565
1520,0.37130436911763565
1560,0.37130436911763565
1600,0.37130436911763565
1640,0.37130436911763565
1680,0.37130436911763565
1720,0.37130436911763565
1760,0.37130436911763565
1800,0.37130436911763565
1840,0.37130436911763565
1880,0.37130436911763565
1920,0.37130436911763565
1960,0.37130436911763565
2000,0.37130436911763565
