Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-1.569232,-0.951371,1.217256,0.980543,0.768218,0.000000,0
1,-4.599797,3.766603,1.196130,-0.676316,0.772722,0.000000,0
2,4.695040,-0.671166,4.547684,-0.888471,0.807843,0.000000,0
3,6.337125,3.763041,4.835190,-0.967916,0.768881,0.000000,1
4,-6.062844,-7.960432,16.233046,-0.999925,0.749421,0.000000,1
5,2.523142,2.254715,5.039693,0.392904,0.766275,0.000000,0
6,-5.228310,-4.564560,2.105057,-0.255991,0.810839,0.000000,0
7,1.085896,2.721568,10.938682,0.999902,0.799971,0.000000,0
8,-1.071048,-0.740012,13.472821,-0.515595,0.742529,0.000000,0
9,0.540688,-1.565903,3.313468,0.638808,0.772610,0.000000,0
10,4.008053,0.843430,11.856963,0.936573,0.823359,0.000000,0
11,-6.043237,6.971739,3.266019,0.396693,0.760216,0.000000,0
12,-2.861315,-0.661895,9.108165,0.985350,0.801783,0.000000,0
13,-0.496557,7.794746,1.809438,-0.994735,0.740180,0.000000,1
14,1.465843,-4.969909,10.208159,-0.967496,0.734876,0.000000,1
15,-7.621611,-3.737224,0.807159,-0.204002,0.782279,0.000000,0
16,-3.729673,-6.977442,11.926252,-0.967539,0.783723,0.000000,1
17,-6.145570,1.558037,4.806856,0.993421,0.739266,0.000000,0
18,6.266636,3.621589,15.491389,0.996774,0.767825,0.000000,0
19,7.924812,0.427913,6.074001,0.999946,0.716070,0.000000,0
20,-3.392956,-3.691638,8.746774,0.281584,0.819337,0.000000,0
21,-4.906627,5.728513,7.244064,0.999850,0.761705,0.000000,0
22,0.529117,7.705123,16.926599,-0.994930,0.760051,0.000000,1
23,6.512660,-7.041383,1.540397,-0.990865,0.777875,0.000000,1
24,3.156079,-6.251160,14.841723,0.998552,0.747944,0.000000,0
25,1.004710,6.687641,9.340641,0.772613,0.668850,0.000000,0
26,5.350207,-1.166091,5.393164,-0.997813,0.813909,0.000000,1
27,6.524613,3.258015,13.226338,-0.779682,0.848066,0.000000,0
28,-1.233864,6.845885,10.237841,-0.990886,0.818384,0.000000,1
29,7.954628,-3.313912,14.935692,-0.708013,0.747874,0.000000,0
30,-0.113740,3.052104,4.439393,0.737719,0.799027,0.000000,0
31,1.373644,-0.625399,16.292723,0.868182,0.741805,0.000000,0
32,-7.665338,3.429593,10.714776,0.915037,0.746770,0.000000,0
33,1.911026,3.772704,14.469103,0.994226,0.773875,0.000000,0
34,-3.293660,-4.093255,3.474949,-0.177813,0.798283,0.000000,0
35,4.550130,-4.200370,4.908379,-0.959118,0.823088,0.000000,1
36,-3.509479,-1.626579,7.805731,-0.589243,0.800376,0.000000,0
37,3.516942,6.983342,9.651532,-0.449965,0.815321,0.000000,0
38,-0.589753,0.486748,12.940857,0.810834,0.777124,0.000000,0
39,-1.306049,4.043454,16.369657,0.788182,0.768627,0.000000,0
40,-0.302039,2.919040,2.767923,0.977229,0.733238,0.000000,0
41,-2.714390,-6.335221,12.223738,-0.976953,0.777232,0.000000,1
42,1.885546,-7.443758,5.521782,0.996313,0.768242,0.000000,0
43,1.181076,5.920031,13.589387,0.998510,0.748436,0.000000,0
44,-4.361457,4.522682,10.262883,-0.778369,0.783922,0.000000,0
45,-6.172612,-4.976648,3.612140,-0.768066,0.790492,0.000000,0
46,-6.163162,4.438183,0.056940,0.003308,0.722556,0.000000,0
47,-6.043626,1.408935,12.429557,0.999340,0.666045,0.000000,0
48,-2.373474,0.087415,12.572083,-0.826401,0.745977,0.000000,0
49,-6.782472,-3.796480,9.752133,-0.948751,0.712050,0.000000,0
50,3.478988,-5.263945,8.807652,-0.988996,0.743154,0.000000,1
51,4.019936,6.524850,11.425373,0.976232,0.814562,0.000000,0
52,-5.493303,-7.343220,0.228821,0.999258,0.768436,0.000000,0
53,-5.940066,-5.703341,15.159570,0.825940,0.743826,0.000000,0
54,4.527111,4.477495,13.211480,-0.997739,0.846843,0.000000,1
55,-7.187670,4.345405,0.512629,-0.995224,0.788576,0.000000,1
56,1.050089,1.620694,13.619026,0.967776,0.760988,0.000000,0
57,-4.950819,3.608628,14.341425,0.999491,0.745234,0.000000,0
58,4.022740,-7.538990,7.400549,0.132752,0.821810,0.000000,0
59,5.500860,0.133282,11.617043,0.995147,0.819311,0.000000,0
60,-0.112697,5.590728,5.153460,0.989646,0.707108,0.000000,0
61,-5.887618,-5.721721,6.167961,-0.332735,0.783520,0.000000,0
62,-2.135101,-4.121758,2.933523,0.560058,0.806761,0.000000,0
63,6.520875,-4.144796,10.199655,0.750917,0.763202,0.000000,0
64,4.979389,3.467255,2.987230,-0.991094,0.719457,0.000000,1
65,3.075202,7.685613,14.397244,0.998386,0.740901,0.000000,0
66,3.143752,-6.094718,8.192979,0.985591,0.814048,0.000000,0
67,4.031018,-3.708096,16.702120,0.968387,0.769323,0.000000,0
68,-7.917299,3.401064,7.074074,0.999641,0.744073,0.000000,0
69,-2.527625,-4.124876,11.183147,-0.427773,0.732362,0.000000,0
70,-6.239060,7.613159,2.714189,0.591910,0.758987,0.000000,0
71,3.339005,0.738306,5.282875,0.309613,0.788003,0.000000,0
72,-6.165224,-1.204599,11.037966,-0.748601,0.733024,0.000000,0
73,5.258899,-3.934996,11.706058,-0.503953,0.780213,0.000000,0
74,4.921828,-2.976649,10.764266,-0.720486,0.789409,0.000000,0
75,-1.956211,-3.329521,15.129446,-0.272329,0.719300,0.000000,0
76,6.160519,2.625588,4.841321,-0.987188,0.769560,0.000000,1
77,1.645473,4.847698,5.630250,-0.084401,0.772549,0.000000,0
78,-6.320292,4.725043,1.999493,0.558996,0.776795,0.000000,0
79,-5.839380,3.218856,1.868627,-0.104073,0.754970,0.000000,0
80,0.974545,2.063987,2.554837,-0.687352,0.731176,0.000000,0
81,-1.826598,-5.181203,3.988549,0.999737,0.761999,0.000000,0
82,6.232973,-3.926922,3.860203,0.996822,0.734329,0.000000,0
83,5.251503,2.174227,11.750701,-0.603331,0.835889,0.000000,0
84,-6.476132,1.838964,3.567044,-0.999672,0.815193,0.000000,1
85,4.162918,0.638196,6.648601,0.927080,0.767572,0.000000,0
86,-4.837193,-7.594209,11.650989,-0.987923,0.785816,0.000000,1
87,4.206265,-1.694185,8.706975,-0.167200,0.703588,0.000000,0
88,4.573639,-5.690143,5.164823,-0.990659,0.824300,0.000000,1
89,-6.322210,4.564525,8.194526,-0.995919,0.725561,0.000000,1
90,2.186986,0.824726,7.595357,0.774384,0.733937,0.000000,0
91,-6.381198,-1.774609,9.824481,-0.794910,0.732898,0.000000,0
92,3.306261,4.494772,15.924428,0.148366,0.765193,0.000000,0
93,-7.499311,2.455318,7.138862,0.999132,0.762586,0.000000,0
94,-7.124591,3.797328,13.071113,-0.490352,0.788042,0.000000,0
95,-5.667178,-2.488291,15.335836,0.863727,0.769150,0.000000,0
