n_evals,cid
40,0.6619963248978847
80,0.3055006530938213
120,0.3042958553586726
160,0.303339655259392
200,0.3009310612931946
240,0.29052236076937926
280,0.28844727408881526
320,0.2793478484483384
360,0.2783181925938397
400,0.27830648721484336
440,0.27818716411409394
480,0.22864313386160712
520,0.22864313386160712
560,0.22703048229656114
600,0.2266058044657969
640,0.2266058044657969
680,0.2266058044657969
720,0.22472311769899048
760,0.2230115968300229
800,0.22300516271232917
840,0.2220464559502432
880,0.2218004110847063
920,0.22151498950344561
960,0.22151369415292327
1000,0.21997580661795862
1040,0.2199495568881539
1080,0.21980537183320636
1120,0.2197775922974486
1160,0.21976321954239073
1200,0.21976272954441778
1240,0.21975437237059997
1280,0.21975437237059997
1320,0.21975437237059997
1360,0.21975437237059997
1400,0.2187027914244176
1440,0.21870133689109758
1480,0.21870133689109758
1520,0.21869695863056224
1560,0.20925320038083656
1600,0.2020686689693877
1640,0.20206299399932248
1680,0.20203778111262885
1720,0.201514468027594
1760,0.20151232533150767
1800,0.20101707864374121
1840,0.20098773112713988
1880,0.20097701576137839
1920,0.20097683187632348
1960,0.20097667453432133
2000,0.20096033082579604
