Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-1.154822,1.324715,17.894336,-0.407522,0.724797,0.000000,0
1,0.792562,-7.803754,3.963977,-1.000000,0.833766,0.000000,1
2,-0.226299,-6.458623,2.175412,-0.999646,0.797618,0.000000,1
3,4.642123,-0.067712,2.868104,0.233683,0.740072,0.000000,0
4,-3.278069,-0.056582,4.768504,-0.058648,0.806108,0.000000,0
5,5.270087,4.026635,1.218811,0.331189,0.741558,0.000000,0
6,3.576976,1.167743,4.415871,0.349978,0.746207,0.000000,0
7,0.450929,-0.311376,19.310895,0.767678,0.749981,0.000000,0
8,2.314962,-0.306868,2.941111,0.954137,0.747695,0.000000,0
9,5.749949,-0.202956,1.143478,0.841114,0.752099,0.000000,0
10,1.022589,0.987538,0.243668,0.767793,0.762985,0.000000,0
11,-0.408494,1.584607,14.308385,0.987329,0.751120,0.000000,0
12,6.934841,-3.584893,1.312683,0.944779,0.755532,0.000000,0
13,-1.810614,0.984391,14.720136,0.905197,0.761645,0.000000,0
14,0.926737,0.541661,13.893624,0.974734,0.760164,0.000000,0
15,0.138019,-0.219472,0.568132,0.923709,0.769552,0.000000,0
16,1.253847,1.253426,2.992483,0.962970,0.765206,0.000000,0
17,-1.433902,1.461803,1.702992,0.983408,0.765725,0.000000,0
18,-2.496174,-0.582639,0.283846,0.986782,0.767647,0.000000,0
19,-1.824892,-3.714204,1.043614,0.999186,0.772029,0.000000,0
20,-0.226299,-6.458623,2.175412,-0.999646,0.797618,0.000000,1
21,5.770703,-0.202956,4.507681,-0.333731,0.686328,-1.995043,0
22,0.635885,-4.228015,0.239984,0.575489,0.744948,-2.639176,0
23,0.450929,1.931916,19.910372,-0.888161,0.751550,-2.322011,1
24,0.954377,-0.219472,6.728619,0.775586,0.785893,-3.761807,0
25,7.318416,1.630660,1.316374,0.650512,0.740659,-2.419117,0
26,3.576976,1.323526,18.670323,0.929759,0.735106,-3.585444,0
27,-1.154822,1.401770,17.894336,-0.423739,0.721622,-0.077055,0
28,7.610539,4.026635,1.162053,0.169675,0.747950,-2.341140,0
29,0.792562,-7.803754,3.955734,-1.000000,0.833766,-0.008243,1
30,-1.813712,-7.893239,14.720136,0.994568,0.749355,-8.877630,0
31,0.792562,-7.874346,3.958715,-1.000000,0.835214,-0.070787,1
32,0.792562,-7.803754,3.963977,-1.000000,0.833766,0.000000,1
33,4.706032,-0.386117,18.078154,0.996481,0.783890,-4.430704,0
34,-1.154822,1.324715,17.894336,-0.407522,0.724797,0.000000,0
35,3.556222,1.167743,1.051671,0.583937,0.753115,-2.450502,0
36,4.661146,1.212018,4.387790,0.215948,0.732434,-1.085437,0
37,-1.154822,0.936030,17.894336,-0.323241,0.735268,-0.388685,0
38,4.884488,5.253888,1.218811,0.001022,0.735421,-1.286404,0
39,0.197470,1.230032,3.963977,0.651282,0.744968,-1.435368,0
40,5.770703,-0.202956,4.507681,-0.333731,0.686328,-1.995043,0
41,0.954377,-0.219472,6.728619,0.775586,0.785893,-3.761807,0
42,3.576976,1.323526,18.670323,0.929759,0.735106,-3.585444,0
43,-1.154822,1.401770,17.894336,-0.423739,0.721622,-0.077055,0
44,7.610539,4.026635,1.162053,0.169675,0.747950,-2.341140,0
45,-1.813712,-7.893239,14.720136,0.994568,0.749355,-8.877630,0
46,0.792562,-7.814747,2.151984,-0.999669,0.806732,-1.696378,1
47,5.748085,0.049281,0.239984,-0.449143,0.730003,-0.938045,0
48,-1.833869,-7.874596,4.127793,-0.999999,0.841581,-2.631868,1
49,0.792562,-7.121199,3.963977,-1.000000,0.826963,-0.682555,1
50,-0.442712,2.949853,19.910372,-0.935931,0.739799,-1.354545,1
51,2.878122,-7.803754,3.955734,-1.000000,0.828008,-2.085560,1
52,0.658503,-4.480252,4.507681,0.925590,0.760475,-3.183757,0
53,0.781839,-6.458623,2.175412,-0.999981,0.796820,-1.008138,1
54,7.610539,4.026635,3.971840,0.470338,0.722197,-2.809786,0
55,7.610539,4.026635,17.336279,0.930865,0.823942,-5.035484,0
56,0.762327,-7.874346,0.252501,-0.936623,0.750270,-2.584423,1
57,5.770703,-0.223929,4.507681,-0.335910,0.686301,-0.020973,0
58,-1.154822,1.423654,17.897099,-0.431062,0.720608,-0.022057,0
59,-1.154822,1.324715,17.894336,-0.407522,0.724797,0.000000,0
60,5.770703,-0.202956,4.507681,-0.333731,0.686328,-1.995043,0
61,-1.813712,-7.893239,14.720136,0.994568,0.749355,-8.877630,0
62,-0.442712,2.949853,19.910372,-0.935931,0.739799,-1.354545,1
63,7.610539,4.026635,17.336279,0.930865,0.823942,-5.035484,0
64,0.762327,-7.874346,0.252501,-0.936623,0.750270,-2.584423,1
65,5.770703,-0.223929,4.507681,-0.335910,0.686301,-0.020973,0
66,7.596011,-6.458623,2.175412,-1.000000,0.793997,-3.072421,1
67,0.658503,-4.480252,20.601583,-0.488645,0.718460,-4.369037,0
68,2.834842,-7.802654,15.456886,0.998482,0.747935,-4.707447,0
69,7.435312,3.868522,6.605611,-0.706274,0.759172,-2.644325,1
70,5.840793,-4.480252,4.507681,-0.662085,0.706789,-3.493797,1
71,-0.442712,3.008586,19.910372,-0.936132,0.732758,-0.058732,1
72,7.826916,-7.893239,17.421519,0.968483,0.772070,-8.156468,0
73,2.179161,-7.874346,0.252501,-0.978952,0.745564,-1.416834,1
74,7.949364,-7.893239,0.821983,0.867449,0.744708,-4.453301,0
75,5.587939,-4.480252,4.507681,-0.690444,0.708830,-3.581036,1
76,-0.442712,2.949853,3.814735,-0.111136,0.720122,-1.841166,0
77,-1.173174,1.423654,17.897099,-0.436854,0.720128,-0.018352,0
78,2.878122,-7.803754,3.955734,-1.000000,0.828008,-2.085560,1
79,0.954377,-0.219472,6.728619,0.775586,0.785893,-3.761807,0
80,5.770703,-0.202956,4.507681,-0.333731,0.686328,-1.995043,0
81,-1.813712,-7.893239,14.720136,0.994568,0.749355,-8.877630,0
82,-0.442712,2.949853,19.910372,-0.935931,0.739799,-1.354545,1
83,7.610539,4.026635,17.336279,0.930865,0.823942,-5.035484,0
84,0.762327,-7.874346,0.252501,-0.936623,0.750270,-2.584423,1
85,7.596011,-6.458623,2.175412,-1.000000,0.793997,-3.072421,1
86,0.658503,-4.480252,20.601583,-0.488645,0.718460,-4.369037,0
87,2.834842,-7.802654,15.456886,0.998482,0.747935,-4.707447,0
88,7.435312,3.868522,6.605611,-0.706274,0.759172,-2.644325,1
89,5.840793,-4.480252,4.507681,-0.662085,0.706789,-3.493797,1
90,-0.442712,3.008586,19.910372,-0.936132,0.732758,-0.058732,1
91,7.826916,-7.893239,17.421519,0.968483,0.772070,-8.156468,0
92,2.179161,-7.874346,0.252501,-0.978952,0.745564,-1.416834,1
93,7.949364,-7.893239,0.821983,0.867449,0.744708,-4.453301,0
94,5.587939,-4.480252,4.507681,-0.690444,0.708830,-3.581036,1
95,0.662345,-5.778014,20.638901,-0.842787,0.685025,-1.298305,1
