Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input,Critical
0,-0.415462,-0.878646,1.504955,1.000000,0.766234,0.000000,0
1,-5.082960,4.678929,14.463649,0.999997,0.736386,0.000000,0
2,-2.870897,2.609420,8.651460,1.000000,0.724495,0.000000,0
3,6.750840,-6.390197,21.078626,1.000000,0.694745,0.000000,0
4,4.460225,5.608065,5.719165,0.999993,0.773080,0.000000,0
5,-1.326614,4.807126,11.914832,0.999999,0.739367,0.000000,0
6,1.753454,7.508282,3.815326,0.999786,0.745223,0.000000,0
7,2.075891,-6.665421,7.678330,1.000000,0.718733,0.000000,0
8,-4.758701,-0.702568,14.579250,1.000000,0.749569,0.000000,0
9,-5.105454,-6.689771,18.724541,0.999926,0.721375,0.000000,0
10,6.608769,5.707453,21.813725,0.999996,0.757959,0.000000,0
11,-7.209430,-5.268196,20.483985,1.000000,0.722964,0.000000,0
12,5.123622,3.760063,0.350992,1.000000,0.739542,0.000000,0
13,2.630342,5.644066,10.125235,1.000000,0.691659,0.000000,0
14,-6.795723,0.591120,24.915776,0.999987,0.695643,0.000000,0
15,-3.525648,6.966153,5.941092,-0.970556,0.829560,0.000000,1
16,-0.590864,-6.244312,19.261413,1.000000,0.719538,0.000000,0
17,-0.627706,-3.006614,22.306617,1.000000,0.776012,0.000000,0
18,-3.675439,-1.082795,3.886426,1.000000,0.790137,0.000000,0
19,-4.131826,7.462751,12.954109,1.000000,0.798855,0.000000,0
20,6.087623,2.766586,1.507079,1.000000,0.722672,0.000000,0
21,4.397867,-1.892088,17.507207,1.000000,0.745806,0.000000,0
22,-2.283665,-6.466785,17.211921,1.000000,0.706792,0.000000,0
23,6.857275,6.916163,13.658355,1.000000,0.721182,0.000000,0
24,-0.450169,-4.928071,19.406331,1.000000,0.733165,0.000000,0
25,-5.964548,1.254574,8.724847,1.000000,0.724842,0.000000,0
26,-3.659885,-5.543638,14.021827,1.000000,0.746456,0.000000,0
27,6.894435,-4.906328,16.410076,1.000000,0.735294,0.000000,0
28,-1.246824,-0.349055,6.440626,1.000000,0.754618,0.000000,0
29,2.957161,2.409039,6.857271,1.000000,0.760248,0.000000,0
30,1.327817,1.723966,16.684095,1.000000,0.775478,0.000000,0
31,-1.554714,-3.525148,20.649055,1.000000,0.728535,0.000000,0
32,0.380625,-7.973630,10.648314,1.000000,0.792703,0.000000,0
33,7.201335,-1.651793,6.883954,-0.210577,0.829849,0.000000,0
34,5.769441,7.240728,16.407991,0.999728,0.802326,0.000000,0
35,-4.351129,-3.208118,14.859330,1.000000,0.748179,0.000000,0
36,5.986651,-3.944422,20.583143,1.000000,0.705423,0.000000,0
37,-1.718913,-0.193851,3.847904,1.000000,0.772625,0.000000,0
38,3.149138,-6.986604,7.042181,0.999964,0.794824,0.000000,0
39,5.875838,1.968065,24.653406,1.000000,0.776007,0.000000,0
40,-2.276289,6.857988,22.350508,0.999998,0.738493,0.000000,0
41,-2.730397,5.595278,21.198897,1.000000,0.794106,0.000000,0
42,2.696310,-3.968932,3.770961,0.999383,0.776311,0.000000,0
43,0.050642,-3.107778,16.191185,1.000000,0.715106,0.000000,0
44,3.757308,-7.584708,11.220494,0.999997,0.745004,0.000000,0
45,5.619638,-1.572425,22.177149,1.000000,0.793502,0.000000,0
46,1.265351,1.131004,11.775083,1.000000,0.744189,0.000000,0
47,4.485813,-1.175736,9.522473,1.000000,0.747712,0.000000,0
48,-1.776291,-4.528326,12.090851,1.000000,0.793444,0.000000,0
49,4.924447,2.873927,5.891901,0.999999,0.740209,0.000000,0
50,-6.593531,-7.681436,22.223474,1.000000,0.730494,0.000000,0
51,-6.849623,-7.683807,7.201703,1.000000,0.737920,0.000000,0
52,-2.670484,7.592473,24.251909,1.000000,0.749977,0.000000,0
53,0.427184,-1.013778,4.208025,1.000000,0.751885,0.000000,0
54,2.432443,7.599307,4.646308,1.000000,0.730304,0.000000,0
55,1.562199,-4.657734,13.078373,1.000000,0.720697,0.000000,0
56,-5.606632,7.086462,15.929607,0.987055,0.808184,0.000000,0
57,2.872558,3.052162,18.754728,1.000000,0.804724,0.000000,0
58,-5.787928,6.877869,16.602275,1.000000,0.737049,0.000000,0
59,-2.762504,-4.494701,3.256889,1.000000,0.763959,0.000000,0
60,-2.135151,7.051504,12.579804,1.000000,0.775456,0.000000,0
61,6.007522,5.918277,15.277225,1.000000,0.723235,0.000000,0
62,5.003296,-3.185764,6.181202,1.000000,0.685416,0.000000,0
63,2.942594,-3.609559,11.516631,1.000000,0.792475,0.000000,0
64,5.789491,3.763573,18.882957,0.999837,0.824963,0.000000,0
65,-1.034743,0.560541,11.427291,1.000000,0.769345,0.000000,0
66,-3.780594,3.677132,11.716721,1.000000,0.712797,0.000000,0
67,4.150338,5.748726,12.115342,1.000000,0.749744,0.000000,0
68,-7.178599,-2.862953,20.508623,1.000000,0.775070,0.000000,0
69,-6.867027,7.958132,6.181465,-0.997422,0.853665,0.000000,1
70,-7.745187,-7.248409,14.687171,1.000000,0.740366,0.000000,0
71,-2.096247,-7.365142,16.502763,1.000000,0.704547,0.000000,0
72,3.020804,0.223021,2.547585,0.999998,0.718301,0.000000,0
73,-4.936912,5.913503,24.078559,1.000000,0.739240,0.000000,0
74,-0.251113,0.181967,7.879183,1.000000,0.770138,0.000000,0
75,-6.167293,-4.683986,16.026010,1.000000,0.731775,0.000000,0
76,-1.750121,7.939151,5.395793,1.000000,0.765289,0.000000,0
77,-7.186508,-6.728621,4.285356,0.993835,0.829711,0.000000,0
78,2.070869,-3.353227,11.262071,1.000000,0.757694,0.000000,0
79,3.692029,-2.784215,15.842104,0.999999,0.731884,0.000000,0
80,5.155425,4.833315,21.840868,0.999995,0.759148,0.000000,0
81,2.915034,1.006920,20.803624,1.000000,0.738553,0.000000,0
82,-0.870461,7.077770,1.836215,1.000000,0.733894,0.000000,0
83,-7.204811,2.844408,23.650562,0.999999,0.705799,0.000000,0
84,6.195863,-4.708776,20.116283,1.000000,0.805792,0.000000,0
85,-1.439837,0.115990,12.318032,1.000000,0.757583,0.000000,0
86,4.612225,-7.131844,14.524253,0.999996,0.742164,0.000000,0
87,6.981615,0.397628,19.354409,0.999978,0.814175,0.000000,0
88,5.286687,4.887537,0.730194,1.000000,0.731218,0.000000,0
89,2.824404,-7.315158,19.749730,1.000000,0.799116,0.000000,0
90,6.456942,-4.514865,9.920283,1.000000,0.742304,0.000000,0
91,-0.454766,5.231679,14.406753,1.000000,0.726754,0.000000,0
92,7.425057,-3.432727,14.011617,1.000000,0.761100,0.000000,0
93,3.270463,-5.935035,6.681011,0.999934,0.792218,0.000000,0
94,4.048616,0.751429,13.862533,1.000000,0.741151,0.000000,0
95,-7.457834,3.353092,10.038472,0.999998,0.746782,0.000000,0
96,1.874277,2.342722,2.135924,1.000000,0.733011,0.000000,0
97,-2.714698,-6.085251,10.918053,0.999999,0.807994,0.000000,0
98,4.524186,0.782644,13.328902,1.000000,0.738480,0.000000,0
99,3.032323,7.500055,13.606530,1.000000,0.724901,0.000000,0
