Index,mut_extent_1,mut_extent_2,vertex_control,Fitness_Confidence_Expected,Fitness_Brightness,Fitness_Distance_Input
0,6.038854,0.107743,8.608655,-0.999906,0.837704,0.000000
1,-4.296193,4.752932,20.970566,-0.979684,0.847853,0.000000
2,-3.553169,-7.808283,11.196501,-0.500021,0.835111,0.000000
3,0.326818,5.501067,7.572062,-0.949995,0.829722,0.000000
4,-0.215588,4.959937,6.035969,-0.990046,0.807678,0.000000
5,6.222815,-6.704521,7.455856,-1.000000,0.848372,0.000000
6,6.030198,0.215871,14.937617,-0.994549,0.834252,0.000000
7,-1.551331,6.836998,5.889942,-1.000000,0.825405,0.000000
8,6.902562,3.417366,7.013270,-0.995379,0.808510,0.000000
9,5.480411,4.917020,8.502927,-0.620500,0.823710,0.000000
10,-5.108787,-5.605006,7.122694,-0.999964,0.847672,0.000000
11,5.709586,-5.202243,6.968652,-1.000000,0.844104,0.000000
12,7.606336,-7.845463,7.185533,-1.000000,0.854094,0.000000
13,-7.144504,6.427100,5.006841,-1.000000,0.860491,0.000000
14,-7.818975,3.977237,2.964035,-1.000000,0.818753,0.000000
15,6.799583,-3.118542,7.421575,-1.000000,0.838212,0.000000
16,-2.145531,7.265094,14.273155,-0.781596,0.834029,0.000000
17,-1.429048,-7.920871,9.099602,-0.662441,0.836512,0.000000
18,-3.837941,5.926406,7.920421,-0.999999,0.845804,0.000000
19,0.502454,5.340070,7.747325,-0.748214,0.837215,0.000000
20,-3.213326,-4.449216,5.620216,-0.549435,0.818148,0.000000
21,-5.272538,-6.126394,6.617894,-0.999995,0.838152,0.000000
22,7.275858,3.542237,5.627895,-0.622039,0.778847,0.000000
23,-3.364548,4.899166,20.915422,-0.972109,0.836287,0.000000
24,-3.431465,2.541041,2.581819,-0.730183,0.826077,0.000000
25,-6.328419,7.957355,5.383932,-0.999243,0.855771,0.000000
26,-7.207410,-6.472831,6.742439,-0.999993,0.834013,0.000000
27,-6.602104,-3.930250,6.218691,-0.999974,0.842133,0.000000
28,-3.562770,3.808088,2.998485,-0.931085,0.816234,0.000000
29,-5.786780,4.174041,3.249989,-0.999999,0.824208,0.000000
30,-0.008745,-6.090011,1.724306,-0.972712,0.823884,0.000000
31,5.133237,7.261265,5.638725,-0.988014,0.818930,0.000000
32,2.194797,7.318556,13.730700,-0.998749,0.830777,0.000000
33,4.438196,-4.652207,3.632482,-0.999374,0.845296,0.000000
34,-6.021050,-6.809386,5.724592,-0.999995,0.835075,0.000000
35,7.021287,-5.049563,0.087454,-0.578996,0.801170,0.000000
36,-4.667344,-5.151015,6.024964,-0.999566,0.842178,0.000000
37,-6.168933,-6.494174,6.807192,-1.000000,0.837488,0.000000
38,4.434859,1.269054,7.090192,-0.919489,0.803440,0.000000
39,6.070174,-4.218374,9.250622,-0.999999,0.850808,0.000000
40,-6.143252,7.007124,5.391505,-0.999928,0.856003,0.000000
41,2.744255,-7.523425,3.729396,-1.000000,0.870192,0.000000
42,6.695669,2.286132,8.573790,-0.997859,0.838095,0.000000
43,7.665213,-1.205207,9.169378,-1.000000,0.856781,0.000000
44,-3.328280,-5.217020,6.118162,-0.743511,0.815207,0.000000
45,-4.152804,-3.791655,6.264875,-0.907717,0.843094,0.000000
46,-4.267769,-5.775477,7.166706,-0.999921,0.845671,0.000000
47,-0.293978,-6.319015,3.664269,-0.999563,0.858767,0.000000
48,-6.511507,3.038967,4.800710,-1.000000,0.857289,0.000000
49,-7.187358,7.199562,9.037694,-0.995935,0.740211,0.000000
50,1.982504,2.847938,5.807161,-0.633974,0.796501,0.000000
51,-7.856141,-7.324493,4.873620,-0.996683,0.842567,0.000000
52,5.477071,-2.974368,7.186001,-1.000000,0.834967,0.000000
53,4.907871,-7.441363,8.754514,-0.971987,0.854003,0.000000
54,5.811441,3.948617,6.838426,-0.965449,0.807419,0.000000
55,-7.282746,-2.609803,7.743978,-0.924855,0.827152,0.000000
56,3.889981,1.810967,7.330526,-0.905997,0.812711,0.000000
57,-7.742470,2.291606,3.049734,-1.000000,0.828557,0.000000
58,-5.655820,7.509978,3.286372,-0.999591,0.827996,0.000000
59,-6.797939,-7.204626,7.568029,-0.673178,0.798249,0.000000
60,-6.173282,4.680945,2.814266,-1.000000,0.824971,0.000000
61,-2.283295,4.090201,5.916288,-0.956134,0.816330,0.000000
62,-6.144799,-4.301605,7.852310,-0.987442,0.811440,0.000000
63,4.992494,-5.155292,4.405584,-0.999962,0.846610,0.000000
64,1.166212,7.477919,14.383994,-0.998579,0.837077,0.000000
65,2.591964,-5.487241,4.090602,-0.999988,0.851753,0.000000
66,-7.918597,6.440592,7.530358,-0.999935,0.856785,0.000000
67,7.205164,6.471344,7.284919,-0.980247,0.804488,0.000000
68,6.366846,-2.884350,20.062635,-0.741823,0.845801,0.000000
69,-1.159414,6.889927,8.032858,-1.000000,0.848818,0.000000
70,7.282391,-5.578120,21.468711,-0.682568,0.767380,0.000000
71,-0.934994,4.296444,14.228405,-0.809868,0.826815,0.000000
72,7.961545,0.154596,9.445253,-0.999999,0.851018,0.000000
73,0.350901,7.925027,5.501931,-0.999991,0.827588,0.000000
74,-6.471940,0.608840,5.386259,-0.999973,0.861821,0.000000
75,-7.371869,-0.150773,3.458592,-0.999633,0.825521,0.000000
76,-4.042439,-7.935317,6.559850,-0.999999,0.847965,0.000000
77,6.204437,-3.114895,19.804514,-0.952064,0.844794,0.000000
78,2.881713,-7.939587,2.315092,-1.000000,0.834113,0.000000
79,-0.549512,5.750024,6.076784,-0.999933,0.803490,0.000000
80,-5.189144,-2.484438,5.976361,-0.501864,0.839701,0.000000
81,7.855628,4.576871,8.641410,-0.990855,0.848500,0.000000
82,-7.289407,3.922341,5.285813,-1.000000,0.855630,0.000000
83,-3.633973,6.206657,5.925106,-1.000000,0.850207,0.000000
84,-7.552384,4.607206,3.478373,-1.000000,0.824331,0.000000
85,2.576121,2.667212,6.946688,-0.661440,0.791628,0.000000
86,2.771479,7.741985,8.391880,-0.999526,0.848760,0.000000
87,5.307990,-1.494941,14.551567,-0.843768,0.832093,0.000000
88,-7.327709,-4.882693,6.970854,-0.998329,0.830466,0.000000
89,4.002149,6.114543,6.285779,-0.970760,0.812121,0.000000
90,-3.498178,7.365179,6.021587,-1.000000,0.854174,0.000000
